id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2,venus-doubletime,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus
21188_86e8b8f4-fa1b-4028-ade9-2f031ceaf266, 1602.00000, 29861.50000, 1.81113, 1.79152, 3108.00000, 64620.50000, 1.75163, 2.68278, 3367.00000, 37832.20000, 0.73900, 2.56924, 0.00746, -0.00039, 0.00108, 0.96672, 0.97106, 1.00429, 0.67969, 0.15900, 0.13803, 0.88966, 0.97316, 0.98954
21194_73f20b07-067c-47af-b35d-9f224fbeb7d1, 1611.00000, 30266.00000, 1.80318, 1.82656, 3093.00000, 65084.50000, 1.67198, 2.70855, 3319.50000, 37420.00000, 0.72470, 2.57661, 0.00777, -0.00062, -0.00031, 0.98024, 0.97862, 0.99366, 0.67174, 0.07935, 0.12373, 0.90706, 0.98250, 0.99237
21208_9955bf5a-f778-4c0b-b3bd-a5ef3d5af42f, 1395.50000, 31643.50000, 1.33102, 1.93800, 3206.50000, 69219.00000, 1.48954, 2.79411, 3424.00000, 38529.20000, 0.58055, 2.61518, 0.00039, 0.00117, 0.00274, 1.03474, 1.04209, 1.02294, 0.19958, -0.10309, -0.02042, 0.96240, 1.01354, 1.00723
21210_18000828-9ba6-434f-bbee-57e445d62361, 1451.50000, 26991.50000, 1.71835, 1.89399, 3109.00000, 62134.50000, 1.68318, 2.77323, 3292.00000, 34552.20000, 0.56986, 2.67409, 0.00231, -0.00037, -0.00111, 0.87369, 0.93180, 0.91090, 0.58691, 0.09055, -0.03112, 0.94054, 1.00597, 1.02992
21219_66ac4e27-af6d-4df6-b7ba-5e901dc22996, 2154.00000, 29502.50000, 2.23078, 1.95990, 3520.00000, 69280.50000, 2.01446, 2.69929, 3701.50000, 35990.00000, 0.91297, 2.56127, 0.02634, 0.00612, 0.01083, 0.93555, 1.03812, 0.94086, 1.09934, 0.42183, 0.31200, 0.97327, 0.97915, 0.98647
21228_4ea6ff12-7c02-4172-b852-c4404e629c8e, 1420.50000, 28761.80000, 1.23464, 1.99625, 3101.00000, 63469.80000, 1.67165, 2.74781, 3265.00000, 35223.50000, 0.67930, 2.57228, 0.00125, -0.00050, -0.00189, 0.93530, 0.95300, 0.93125, 0.10320, 0.07902, 0.07832, 0.99132, 0.99675, 0.99071
21231_03d29f1f-eca7-419a-a8bb-377d967a9b13, 1784.00000, 28669.00000, 1.81882, 1.96419, 3105.50000, 64831.50000, 1.75925, 2.69610, 3310.50000, 36886.00000, 0.81689, 2.52488, 0.01368, -0.00043, -0.00057, 0.91970, 0.97443, 0.97836, 0.68738, 0.16662, 0.21592, 0.97540, 0.97799, 0.97245
21236_b64a0d68-c053-4d95-905f-c38716f11719, 1529.00000, 27586.20000, 1.34298, 1.93652, 3194.50000, 65316.50000, 1.69439, 2.70741, 3420.00000, 36263.50000, 0.69370, 2.56985, 0.00496, 0.00098, 0.00262, 0.89138, 0.98068, 0.95703, 0.21154, 0.10176, 0.09273, 0.96166, 0.98209, 0.98977
21241_a4e430b2-203f-498e-836f-d600ddc50846, 1551.00000, 28846.00000, 1.73178, 1.83475, 3075.00000, 62740.50000, 1.68302, 2.69948, 4093.00000, 36903.00000, 1.47231, 2.56256, 0.00571, -0.00091, 0.02223, 0.93372, 0.94190, 0.95606, 0.60034, 0.09039, 0.87134, 0.91112, 0.97921, 0.98696
21249_90cc0290-ba00-4615-919b-16dd796cafed, 1764.00000, 26448.00000, 1.90318, 1.92539, 3305.50000, 65154.50000, 1.75527, 2.74769, 3491.00000, 34302.00000, 0.75158, 2.60287, 0.01300, 0.00273, 0.00469, 0.84440, 0.97637, 0.89781, 0.77174, 0.16264, 0.15060, 0.95614, 0.99670, 1.00249
21258_bed114e3-72c2-4469-be3d-4a5f1601f579, 1307.00000, 27263.50000, 0.99553, 2.00099, 3118.50000, 63458.00000, 1.85096, 2.66114, 3341.50000, 36518.00000, 0.71029, 2.56107, -0.00263, -0.00022, 0.00034, 0.88793, 0.95254, 0.96674, -0.13591, 0.25833, 0.10932, 0.99368, 0.96531, 0.98639
21274_e2d7dfd7-edea-47bb-b523-de21f7f9fc94, 1503.00000, 31244.00000, 1.13355, 1.95041, 3209.50000, 67501.20000, 1.41560, 2.88005, 3445.50000, 38348.80000, 0.60762, 2.58059, 0.00407, 0.00122, 0.00337, 1.01740, 1.01493, 1.01706, 0.00211, -0.17703, 0.00664, 0.96856, 1.04472, 0.99391
21276_5570974d-8b6a-4c45-b870-d31f0f80ea9e, 2165.00000, 27360.20000, 1.98759, 2.00560, 3185.50000, 59459.00000, 1.88934, 2.71880, 3583.50000, 33298.20000, 0.86331, 2.61953, 0.02672, 0.00084, 0.00739, 0.86189, 0.88835, 0.86586, 0.85615, 0.29671, 0.26234, 0.99597, 0.98622, 1.00890
21284_52e882fa-52cf-4733-aa3c-9c040f26f0ab, 1488.00000, 33897.50000, 0.99639, 2.04343, 3260.50000, 72227.00000, 1.79285, 2.67214, 3434.50000, 39455.50000, 0.59773, 2.56025, 0.00356, 0.00202, 0.00305, 1.10868, 1.08873, 1.04962, -0.13505, 0.20022, -0.00325, 1.01475, 0.96930, 0.98607
21287_8d8e1e03-b646-4700-9b35-75456ad90662, 1394.00000, 26809.00000, 0.70037, 2.14308, 3226.00000, 62279.20000, 1.76857, 2.72410, 3484.00000, 34548.20000, 0.70207, 2.60285, 0.00034, 0.00148, 0.00449, 0.86941, 0.93223, 0.90519, -0.43107, 0.17594, 0.10109, 1.06424, 0.98815, 1.00248
21291_8a564d24-10d0-42ad-822b-64f5f317b44e, 1502.00000, 32127.00000, 1.20156, 1.97291, 3218.00000, 66340.50000, 1.48356, 2.83619, 3401.50000, 38103.50000, 0.58005, 2.64841, 0.00404, 0.00135, 0.00208, 1.04764, 0.99647, 1.01119, 0.07012, -0.10907, -0.02093, 0.97973, 1.02881, 1.02003
21293_70f82975-93a6-46e9-a39c-aa6737043daa, 1527.00000, 30342.00000, 1.42493, 2.09093, 3035.00000, 63707.80000, 1.67539, 2.80534, 3276.50000, 38515.00000, 0.64845, 2.61084, 0.00489, -0.00154, -0.00156, 0.98572, 0.95780, 1.02682, 0.29349, 0.08276, 0.04748, 1.03834, 1.01761, 1.00556
21322_a9751045-34bb-472d-bd3e-ee5f2bcc22d1, 1431.50000, 34881.00000, 1.09405, 2.03982, 3178.50000, 72241.20000, 1.78715, 2.65449, 3308.00000, 41164.20000, 0.73070, 2.51572, 0.00162, 0.00073, -0.00064, 1.14426, 1.09025, 1.10310, -0.03739, 0.19452, 0.12972, 1.01296, 0.96290, 0.96892
20157_28ce0b58-a684-4cfe-b220-709371e2a6fe, 1390.00000, 25929.50000, 0.94725, 2.10622, 3125.50000, 62455.00000, 1.57557, 2.77863, 4147.50000, 34577.00000, 1.51615, 2.52322, 0.00021, -0.00011, 0.02382, 0.83946, 0.93659, 0.88669, -0.18419, -0.01706, 0.91518, 1.04593, 1.00793, 0.97181
20017_2e03af87-6e29-4caa-97cb-fae4752ef659, 2006.50000, 25213.20000, 2.05597, 1.95303, 3327.50000, 62950.50000, 1.88619, 2.70402, 3422.50000, 34164.80000, 0.61100, 2.53836, 0.02129, 0.00308, 0.00270, 0.79387, 0.94123, 0.89581, 0.92453, 0.29356, 0.01003, 0.96986, 0.98086, 0.97764
20159_786fb4db-6536-48c6-8c2d-7aa22f57360e, 1536.00000, 28149.00000, 1.07635, 2.07207, 3286.00000, 68977.00000, 1.68134, 2.70011, 3404.00000, 35149.00000, 0.57631, 2.55641, 0.00520, 0.00242, 0.00216, 0.91039, 1.03702, 0.92502, -0.05509, 0.08871, -0.02466, 1.02898, 0.97944, 0.98459
21334_af5ba41a-908e-4d49-a500-f33516360ac2, 1949.50000, 27861.50000, 2.11137, 1.82706, 3270.00000, 64013.50000, 1.88657, 2.72439, 3354.00000, 35655.80000, 0.80460, 2.55006, 0.01934, 0.00217, 0.00070, 0.88641, 0.95892, 0.94125, 0.97993, 0.29394, 0.20362, 0.90731, 0.98825, 0.98215
21348_cb00df08-67af-47b1-8a40-2734b1b2a60a, 1424.00000, 28776.20000, 1.54154, 1.91877, 3128.50000, 63359.20000, 1.70160, 2.77833, 3314.50000, 36232.80000, 0.72032, 2.60761, 0.00137, -0.00006, -0.00045, 0.93568, 0.95082, 0.95921, 0.41010, 0.10897, 0.11934, 0.95285, 1.00782, 1.00431
21361_639a47eb-0334-4b26-bd4a-e2df1c229fea, 1774.00000, 46472.50000, 2.30853, 1.87532, 27394.00000, 83540.50000, 5.85824, 6.93512, 3689.00000, 57195.50000, 1.07068, 2.54681, 0.01334, 0.38300, 0.01046, 1.52907, 0.88635, 1.55914, 1.17709, 4.26561, 0.46971, 0.93127, 2.51566, 0.98090
21362_8de757b3-40a1-4f20-8d43-c14c8e658d02, 1459.00000, 28557.50000, 1.42998, 2.02199, 3179.00000, 67140.00000, 1.82680, 2.62278, 3350.00000, 37205.20000, 0.68745, 2.57055, 0.00257, 0.00073, 0.00058, 0.92700, 1.00971, 0.98651, 0.29854, 0.23417, 0.08648, 1.00411, 0.95139, 0.99004
21363_fa5c8784-44d1-48c2-b0af-a0ab9738ec5b, 1354.00000, 30420.50000, 1.35356, 1.88119, 3035.00000, 65560.50000, 1.67178, 2.68686, 3257.50000, 37786.00000, 0.72195, 2.53560, -0.00103, -0.00154, -0.00211, 0.99432, 0.98705, 1.00613, 0.22212, 0.07915, 0.12097, 0.93419, 0.97464, 0.97658
21367_50721f5e-393a-4faf-892b-6cef0b6b9dd3, 1656.00000, 26752.00000, 1.31613, 2.03068, 3198.00000, 62908.00000, 1.69691, 2.72896, 4086.00000, 34677.00000, 1.51713, 2.47804, 0.00930, 0.00103, 0.02203, 0.85850, 0.94260, 0.89140, 0.18469, 0.10428, 0.91616, 1.00842, 0.98991, 0.95441
21370_fc5d0607-39fa-484e-8159-8b3dc0bcf110, 2202.50000, 26356.50000, 2.21710, 2.00805, 3304.50000, 63902.80000, 1.79287, 2.72675, 3580.00000, 33559.00000, 0.77184, 2.63692, 0.02800, 0.00272, 0.00728, 0.82627, 0.95662, 0.87356, 1.08566, 0.20024, 0.17086, 0.99718, 0.98911, 1.01560
21372_d355c9f1-39a6-4bf0-9be2-db5b9be221e2, 1294.50000, 34068.00000, 1.24086, 1.89348, 3164.00000, 69248.20000, 1.47129, 2.87964, 3280.00000, 39637.00000, 0.52823, 2.71099, -0.00306, 0.00050, -0.00146, 1.12113, 1.04323, 1.05941, 0.10942, -0.12134, -0.07274, 0.94029, 1.04457, 1.04413
21373_de117397-3883-4e0c-a31e-66741fade8da, 1363.50000, 30774.80000, 1.43292, 1.94632, 3076.50000, 69541.50000, 1.71935, 2.70082, 3215.00000, 37424.00000, 0.60481, 2.58560, -0.00070, -0.00088, -0.00335, 1.00612, 1.04924, 0.99682, 0.30148, 0.12672, 0.00383, 0.96653, 0.97970, 0.99584
21376_84228d8b-c6e2-4ea3-9646-694884f83fdf, 2169.00000, 27721.00000, 2.46017, 2.07532, 3549.00000, 61862.50000, 2.28161, 2.72932, 3530.00000, 34637.00000, 0.92614, 2.61450, 0.02685, 0.00658, 0.00583, 0.87410, 0.92056, 0.90643, 1.32873, 0.68898, 0.32516, 1.03059, 0.99004, 1.00697
21379_5a71088b-f15f-45ab-8844-4acfe754b973, 1436.50000, 28572.50000, 1.46434, 2.00281, 3069.00000, 62904.80000, 1.70482, 2.75591, 3204.00000, 36313.00000, 0.57540, 2.65562, 0.00180, -0.00100, -0.00367, 0.92828, 0.94459, 0.96477, 0.33290, 0.11219, -0.02558, 0.99458, 0.99968, 1.02280
21379_12bbb0bd-fe30-43ae-8b07-d4e363b7ff47, 1453.00000, 29428.50000, 1.38687, 2.02477, 3140.50000, 64670.00000, 1.77007, 2.70855, 3278.00000, 38168.00000, 0.61936, 2.59710, 0.00236, 0.00013, -0.00152, 0.95700, 0.97132, 1.01667, 0.25543, 0.17744, 0.01839, 1.00549, 0.98250, 1.00027
21379_035414b9-0349-4c64-8cfb-c78ab1156caa, 1423.50000, 29431.00000, 1.08742, 2.04398, 3107.50000, 64587.50000, 1.74590, 2.64741, 3329.00000, 36499.50000, 0.59054, 2.62773, 0.00135, -0.00039, -0.00003, 0.95809, 0.97054, 0.96656, -0.04402, 0.15327, -0.01043, 1.01503, 0.96033, 1.01206
21379_e96b8d18-7b9b-483e-a2c0-0414b67ffee0, 1276.00000, 28893.50000, 1.20858, 1.88464, 3109.50000, 66057.00000, 1.76240, 2.68360, 3266.50000, 35928.00000, 0.77117, 2.46012, -0.00369, -0.00036, -0.00185, 0.94475, 0.99371, 0.95173, 0.07714, 0.16977, 0.17020, 0.93590, 0.97345, 0.94751
21388_6c6629ac-a15c-4b34-a7aa-f17acce572d9, 1472.00000, 26094.50000, 1.13298, 2.06220, 3233.50000, 63373.50000, 1.67523, 2.76116, 3342.00000, 33222.00000, 0.59123, 2.58888, 0.00301, 0.00159, 0.00035, 0.84230, 0.94939, 0.87068, 0.00154, 0.08260, -0.00975, 1.02407, 1.00159, 0.99710
21388_31400e0a-5993-4a39-acbd-be0e5e313a80, 1696.00000, 26145.00000, 1.67988, 1.97931, 3149.00000, 63348.50000, 1.39449, 2.82842, 3365.00000, 33455.20000, 0.59527, 2.63065, 0.01067, 0.00026, 0.00102, 0.83636, 0.95033, 0.87681, 0.54844, -0.19814, -0.00571, 0.98291, 1.02599, 1.01319
20164_da8f3dde-a194-4493-a4bb-5b10d75cd827, 1850.50000, 27152.00000, 2.10019, 1.97002, 3171.00000, 64189.50000, 1.79191, 2.74195, 3283.50000, 35217.00000, 0.67657, 2.57401, 0.01596, 0.00061, -0.00135, 0.86553, 0.96326, 0.93052, 0.96875, 0.19928, 0.07560, 0.97830, 0.99462, 0.99137
20166_137d70d8-6a4e-4e10-9705-be59de11560d, 1417.50000, 33125.50000, 1.28266, 1.86753, 2991.50000, 67089.50000, 1.63352, 2.66611, 3342.50000, 40836.20000, 0.63466, 2.51640, 0.00115, -0.00223, 0.00036, 1.08468, 1.01187, 1.09254, 0.15122, 0.04089, 0.03368, 0.92740, 0.96711, 0.96918
21408_46c07141-ef6e-45c1-a5b4-2e00577b7958, 1376.00000, 27024.00000, 1.05500, 1.96726, 3075.50000, 71039.50000, 1.53662, 2.63008, 3317.50000, 35624.50000, 0.57966, 2.51181, -0.00027, -0.00090, -0.00036, 0.87738, 1.07290, 0.94140, -0.07644, -0.05601, -0.02132, 0.97693, 0.95404, 0.96742
21411_a68f334d-aca7-4293-b3df-738c796fe445, 1624.00000, 24962.50000, 1.37178, 2.07699, 3181.00000, 63422.50000, 1.65250, 2.73417, 3446.00000, 33438.00000, 0.63503, 2.59510, 0.00821, 0.00077, 0.00338, 0.79838, 0.95099, 0.87394, 0.24034, 0.05987, 0.03405, 1.03142, 0.99180, 0.99950
21426_15fc64fc-8577-4005-9b7e-c1f0aae122ae, 1836.50000, 28351.80000, 1.83852, 1.96618, 3407.00000, 61122.20000, 2.03353, 2.75165, 3589.00000, 35118.00000, 0.92124, 2.57304, 0.01548, 0.00433, 0.00755, 0.90705, 0.91111, 0.91873, 0.70708, 0.44090, 0.32027, 0.97639, 0.99814, 0.99100
21451_1f87a22d-a1c6-4316-9123-ac66c0c868fa, 1913.00000, 29048.00000, 1.90537, 2.01220, 3455.00000, 66220.00000, 2.15675, 2.66434, 3575.50000, 35799.20000, 0.96532, 2.58170, 0.01810, 0.00509, 0.00715, 0.92825, 0.99083, 0.93897, 0.77393, 0.56412, 0.36434, 0.99925, 0.96647, 0.99433
21454_13634cd0-9c75-4c4f-bfbb-db719cfee679, 1397.00000, 24613.80000, 1.06192, 2.02343, 3145.50000, 61601.50000, 1.63940, 2.75727, 4183.00000, 31620.80000, 1.54545, 2.48390, 0.00044, 0.00021, 0.02486, 0.79421, 0.92280, 0.79952, -0.06952, 0.04677, 0.94448, 1.00482, 1.00018, 0.95667
21455_500ec83d-fa01-483d-a685-7cf982bef919, 1864.00000, 30807.00000, 1.91310, 1.91634, 3206.50000, 72983.00000, 1.75508, 2.64761, 4090.00000, 38393.20000, 1.52919, 2.43863, 0.01642, 0.00117, 0.02215, 0.99010, 1.10151, 0.99957, 0.78166, 0.16245, 0.92822, 0.95164, 0.96040, 0.93923
20002_c7354779-84f3-4e42-9437-50c2e26bfdd6, 1431.00000, 29321.00000, 1.20021, 1.96697, 3246.00000, 66078.00000, 1.82391, 2.70171, 3437.00000, 35984.50000, 0.67360, 2.60144, 0.00161, 0.00179, 0.00312, 0.95408, 0.99189, 0.94841, 0.06877, 0.23128, 0.07262, 0.97678, 0.98002, 1.00194
21464_a820c10a-9f49-4bbd-a39b-27c801c07754, 1426.25000, 28334.80000, 1.21738, 1.97917, 3091.00000, 61868.40000, 1.68855, 2.70889, 3702.50000, 35435.60000, 1.14142, 2.51135, 0.00145, -0.00066, 0.01085, 0.92050, 0.92788, 0.92468, 0.08594, 0.09591, 0.54045, 0.98284, 0.98263, 0.96724
20170_5ff83cf2-16c4-4a2a-b25b-a855b804a5f0, 2212.00000, 27079.80000, 2.02057, 1.98112, 3349.00000, 64076.50000, 1.93633, 2.69969, 3654.00000, 35296.00000, 0.90993, 2.51942, 0.02832, 0.00342, 0.00944, 0.85069, 0.95866, 0.92202, 0.88913, 0.34370, 0.30896, 0.98381, 0.97929, 0.97035
20172_bd6e0d24-0621-4bc8-95d4-dee7f1f21f37, 1550.00000, 25622.80000, 1.62236, 1.87013, 3197.00000, 65621.50000, 1.56621, 2.75290, 3499.00000, 34339.20000, 0.67463, 2.56045, 0.00568, 0.00102, 0.00492, 0.82349, 0.98545, 0.89866, 0.49092, -0.02642, 0.07365, 0.92869, 0.99859, 0.98615
20021_e2b54d2b-9e83-4f22-b40b-aeb623dab317, 1404.00000, 29530.00000, 1.02852, 1.96359, 3243.00000, 67888.00000, 1.73219, 2.71734, 3500.50000, 36847.20000, 0.73120, 2.52180, 0.00068, 0.00174, 0.00497, 0.96215, 1.02051, 0.97170, -0.10292, 0.13956, 0.13022, 0.97511, 0.98569, 0.97126
21491_bfb0c1fa-ffb7-4450-b696-b204fbc70ae1, 1472.50000, 29163.00000, 1.31675, 1.97900, 3142.50000, 65194.00000, 1.60638, 2.75537, 3324.00000, 34750.00000, 0.53398, 2.61222, 0.00303, 0.00016, -0.00017, 0.94725, 0.97956, 0.91573, 0.18531, 0.01375, -0.06700, 0.98276, 0.99949, 1.00609
21497_dc77ceb9-50ef-4dbf-bc7b-edad9dd84ca0, 1492.50000, 28196.00000, 1.19582, 2.08442, 3164.00000, 63642.00000, 1.73002, 2.70269, 3324.00000, 35100.00000, 0.61502, 2.57606, 0.00371, 0.00050, -0.00017, 0.91349, 0.95472, 0.92593, 0.06438, 0.13739, 0.01404, 1.03511, 0.98038, 0.99216
21511_d7289797-405d-40d4-aeb7-5429223bb1e7, 1608.00000, 33049.80000, 1.77873, 1.73678, 3207.00000, 67933.00000, 1.93754, 2.63222, 3290.50000, 38704.20000, 0.71312, 2.52395, 0.00766, 0.00118, -0.00115, 1.07558, 1.02179, 1.03193, 0.64729, 0.34491, 0.11214, 0.86247, 0.95482, 0.97209
20178_fe093310-1e9c-4b0d-a5f7-ad531521bce7, 1422.00000, 33646.50000, 1.04958, 2.17165, 3098.50000, 69016.50000, 1.53134, 2.81123, 3314.00000, 41239.20000, 0.59613, 2.62508, 0.00130, -0.00054, -0.00047, 1.10235, 1.04060, 1.10511, -0.08186, -0.06129, -0.00485, 1.07843, 1.01975, 1.01104
21560_19d1adaa-f48a-4de0-a65f-b3949f874f9e, 1711.00000, 27797.20000, 1.79990, 2.00524, 3065.00000, 66703.50000, 1.67599, 2.68053, 3945.00000, 36920.00000, 1.49056, 2.46461, 0.01119, -0.00107, 0.01792, 0.89237, 1.00462, 0.96087, 0.66846, 0.08336, 0.88959, 0.99579, 0.97234, 0.94924
21578_ab8f7577-4325-43f0-bdfc-2ea0e81dc469, 2140.50000, 25785.00000, 2.01909, 1.94802, 3467.00000, 64460.00000, 1.97531, 2.68357, 3990.00000, 33215.50000, 1.24668, 2.49944, 0.02588, 0.00528, 0.01923, 0.80884, 0.96285, 0.85161, 0.88765, 0.38268, 0.64571, 0.96737, 0.97344, 0.96265
21579_aa71d722-898e-497b-ad50-2657929dff13, 1337.00000, 26982.50000, 1.10965, 1.98216, 3027.50000, 62252.00000, 1.73292, 2.68592, 3247.00000, 34786.00000, 0.77949, 2.42542, -0.00161, -0.00166, -0.00242, 0.87729, 0.93494, 0.91902, -0.02179, 0.14029, 0.17851, 0.98433, 0.97430, 0.93414
21587_0415c4d9-8767-4102-a4de-8f2c6afc94ee, 1468.00000, 34079.50000, 1.47525, 1.89577, 3132.50000, 69239.50000, 1.73233, 2.70260, 3333.50000, 40341.80000, 0.58435, 2.61018, 0.00287, 0.00000, 0.00010, 1.11559, 1.04359, 1.07839, 0.34381, 0.13970, -0.01663, 0.94143, 0.98035, 1.00530
17414_661023aa-2dd4-4eb1-9e4a-d6390b26b191, 1375.50000, 27690.20000, 0.95882, 2.09525, 3172.00000, 62014.80000, 1.34407, 2.86699, 3525.50000, 35744.00000, 0.58151, 2.62877, -0.00259, -0.00071, 0.00118, 0.91547, 0.94285, 0.95145, -0.03419, -0.04627, -0.02675, 1.03727, 1.02495, 1.02183
510_d5585588-68c2-4f53-a770-3f4c35e31199, 1653.00000, 37601.20000, 1.35886, 1.98170, 3606.50000, 45919.50000, 1.36687, 3.19583, 3650.00000, 38895.00000, 0.57920, 2.61217, 0.00706, 0.00625, 0.00486, 1.25061, 0.67799, 1.04083, 0.36585, -0.02347, -0.02906, 0.98105, 1.14251, 1.01538
978_3f90aba1-736f-4daf-aa38-53ea92182a21, 1652.00000, 83746.00000, 1.34514, 2.00939, 3396.00000, 11815.50000, 4.76029, 8.65732, 3419.00000, 12453.80000, 2.15544, 6.55683, 0.00703, 0.00288, -0.00196, 2.85599, 0.13491, 0.26681, 0.35213, 3.36995, 1.54718, 0.99476, 3.09501, 2.54872
17412_60568476-62e4-4f69-8330-841f06ae5d72, 1419.00000, 29106.00000, 0.90511, 2.07955, 3173.50000, 62888.50000, 1.59305, 2.76403, 4188.00000, 35575.00000, 1.52689, 2.47731, -0.00108, -0.00069, 0.02075, 0.96321, 0.95683, 0.92690, -0.08790, 0.20271, 0.91863, 1.02950, 0.98815, 0.96296
516_70a62cb2-7a7d-4b50-aee4-64c2835ab9f2, 1479.50000, 33688.80000, 1.06894, 2.02341, 3272.00000, 49825.50000, 1.56949, 3.26525, 3556.00000, 35367.00000, 0.54675, 2.84978, 0.00103, 0.00089, 0.00208, 1.12054, 0.74594, 0.93942, 0.07593, 0.17915, -0.06151, 1.00170, 1.16733, 1.10774
21599_0266914e-910d-4bfa-bdf1-00c5b37c3fdf, 1629.50000, 24221.50000, 1.12855, 2.23797, 3279.00000, 64609.00000, 1.71026, 2.76355, 3487.00000, 32908.00000, 0.81257, 2.60019, 0.00624, 0.00100, 0.00004, 0.78596, 0.98270, 0.86884, 0.13554, 0.31992, 0.20431, 1.10792, 0.98797, 1.01072
21612_439395bb-cfdb-4c54-8ae1-ac74245aeed2, 1355.50000, 33718.50000, 1.05664, 2.05427, 3145.50000, 70255.50000, 1.37553, 2.78369, 3420.50000, 41737.00000, 0.54950, 2.58739, -0.00329, -0.00114, -0.00192, 1.12588, 1.07532, 1.13153, 0.06363, -0.01481, -0.05876, 1.01698, 0.99517, 1.00575
21615_1982acd4-9b6d-4bce-aaed-e317118f3021, 1584.50000, 28657.50000, 1.41639, 1.94610, 3582.50000, 62222.00000, 2.08368, 2.74027, 4393.50000, 34687.50000, 1.52328, 2.50112, 0.00468, 0.00586, 0.02681, 0.94185, 0.93959, 0.89462, 0.42338, 0.69334, 0.91502, 0.96343, 0.97965, 0.97221
21620_461bb912-b90c-4348-909f-eb53f0383ca7, 1517.00000, 26485.00000, 1.40734, 1.97898, 3123.00000, 63099.80000, 1.42779, 2.77942, 3423.50000, 33832.00000, 0.59958, 2.59579, 0.00233, -0.00150, -0.00183, 0.86862, 0.96102, 0.89800, 0.41433, 0.03745, -0.00868, 0.97971, 0.99365, 1.00901
21623_7dbf29f4-3750-40fd-9476-7c62aef088cd, 1421.00000, 31276.50000, 1.14671, 1.97384, 3118.50000, 58181.00000, 1.60755, 2.70767, 3422.00000, 32759.20000, 0.63388, 2.58490, -0.00101, -0.00157, -0.00188, 1.03865, 0.88228, 0.86636, 0.15370, 0.21721, 0.02562, 0.97716, 0.96800, 1.00478
21625_6b07f460-e1f4-4c92-9d53-c25119263dad, 1532.00000, 29201.80000, 1.66970, 1.85359, 3494.00000, 50159.50000, 1.96750, 3.16977, 3389.50000, 35403.00000, 0.53032, 2.66202, 0.00285, 0.00445, -0.00283, 0.96261, 0.74773, 0.94540, 0.67669, 0.57716, -0.07794, 0.91763, 1.13320, 1.03476
21626_f82d1784-a556-40d6-a85e-9c62550a912d, 1518.50000, 29108.00000, 1.18323, 1.98982, 3214.00000, 61198.50000, 1.44173, 2.77442, 3568.50000, 34318.20000, 0.61215, 2.60067, 0.00238, -0.00004, 0.00245, 0.95982, 0.92910, 0.90808, 0.19022, 0.05139, 0.00389, 0.98507, 0.99186, 1.01091
21643_56424229-9407-4483-a84d-7cd9dcb4532e, 1512.00000, 29732.20000, 1.22012, 1.97753, 3162.50000, 70193.50000, 1.34274, 2.74984, 3515.00000, 37809.80000, 0.58053, 2.52795, 0.00216, -0.00087, 0.00087, 0.98176, 1.07405, 1.01277, 0.22711, -0.04760, -0.02773, 0.97899, 0.98307, 0.98264
21651_cc5e38ee-35c2-4832-b17e-8f12188ea619, 1244.00000, 27198.50000, 0.57686, 2.06560, 3935.50000, 61416.50000, 1.89166, 3.04672, 3424.00000, 35520.50000, 0.60157, 2.58098, -0.00717, 0.01152, -0.00182, 0.90294, 0.92103, 0.94785, -0.41615, 0.50132, -0.00669, 1.02259, 1.08921, 1.00326
21652_6de85a65-48aa-4e59-b78e-9329a399b206, 1373.50000, 28554.20000, 0.87105, 2.13674, 3192.50000, 62703.80000, 1.65111, 2.76126, 3382.50000, 36455.00000, 0.59197, 2.66680, -0.00266, -0.00038, -0.00304, 0.94560, 0.95356, 0.97667, -0.12196, 0.26077, -0.01629, 1.05781, 0.98715, 1.03662
21654_cd1ba7c8-17cb-4837-a61a-beb6175b5909, 1391.50000, 25923.80000, 1.34874, 1.89923, 3162.00000, 61304.00000, 1.57752, 2.76266, 4340.00000, 34712.20000, 1.48353, 2.54262, -0.00204, -0.00087, 0.02523, 0.85346, 0.93162, 0.89693, 0.35573, 0.18718, 0.87527, 0.94023, 0.98766, 0.98835
21655_a77130ae-4524-4851-b780-2630327e6f2d, 1473.00000, 29232.80000, 1.31695, 1.90853, 3190.00000, 66389.50000, 1.41013, 2.74053, 4222.00000, 36294.80000, 1.55575, 2.41741, 0.00080, -0.00042, 0.02175, 0.96574, 1.01266, 0.94715, 0.32394, 0.01979, 0.94749, 0.94483, 0.97974, 0.93968
21661_436d32ca-a7b0-48b6-a366-07f87a82248b, 1392.50000, 28307.50000, 0.93790, 2.02100, 3247.00000, 62834.80000, 1.44670, 2.80160, 3604.00000, 36227.00000, 0.60847, 2.57324, -0.00200, 0.00049, 0.00350, 0.93635, 0.95479, 0.96340, -0.05512, 0.05636, 0.00021, 1.00051, 1.00158, 1.00025
