id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2,venus-doubletime,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus
20965_8811e5ae-4641-446a-a10b-d8d977d6b2b6, 3112.00000, 48930.00000, 0.00000, 1.91594, 3764.00000, 67368.00000, 0.00000, 2.98525, 5721.00000, 26698.00000, 0.00000, 3.22511, 0.01068, 0.00476, 0.02527, 1.08731, 1.09196, 1.06889, 0.00000, -0.68204, 0.00000, 1.00220, 1.07237, 0.97944
20385_9d954182-cbae-4e7e-b9ec-afef97d9f08d, 3031.00000, 48439.00000, 0.00000, 1.86848, 3637.00000, 65947.00000, 0.77295, 2.54138, 5542.00000, 25286.00000, 0.00000, 3.24423, 0.00876, 0.00258, 0.01615, 1.07758, 1.06974, 1.00606, 0.00000, 0.09091, 0.00000, 0.97737, 0.91292, 0.98525
21199_5d15e9d0-926c-4d85-98ec-8475ba48d4f2, 2983.00000, 47944.00000, 0.00000, 2.08755, 3588.00000, 67358.00000, 0.00000, 2.89365, 5467.00000, 25660.00000, 0.00000, 3.06894, 0.00762, 0.00173, 0.01233, 1.06698, 1.09481, 1.02894, 0.00000, -0.68204, 0.00000, 1.09197, 1.03947, 0.93202
21305_c627816e-8c9a-4d5f-a4cf-432ebb832a5f, 2968.00000, 47131.00000, 0.00000, 2.12784, 3684.00000, 66757.50000, 0.83324, 2.51588, 5393.00000, 26376.00000, 0.00000, 3.07272, 0.00726, 0.00338, 0.00856, 1.04804, 1.08285, 1.06920, 0.00000, 0.15121, 0.00000, 1.11304, 0.90376, 0.93316
21268_f1d9b90c-2ac0-4e89-b8e7-8101ac07eade, 3045.00000, 47487.00000, 0.00000, 1.82463, 3678.00000, 68718.00000, 0.95952, 2.40002, 5543.00000, 26562.00000, 0.00000, 3.11495, 0.00909, 0.00328, 0.01620, 1.05466, 1.11661, 1.07103, 0.00000, 0.27748, 0.00000, 0.95444, 0.86214, 0.94599
21657_48943061-fc14-4a74-89da-0b4163b49e10, 2931.00000, 52072.50000, 0.00000, 1.90135, 3504.00000, 66740.00000, 0.00000, 2.89403, 5242.00000, 26295.50000, 0.00000, 3.18517, 0.00638, 0.00029, 0.00087, 1.16618, 1.08564, 1.07279, 0.00000, -0.68204, 0.00000, 0.99457, 1.03960, 0.96731
21687_8bae8c44-5390-485a-a2d3-373c43e8d82a, 2686.00000, 51863.00000, 0.00000, 1.78377, 3556.00000, 65486.50000, 0.60258, 2.77780, 5283.00000, 26656.00000, 0.00000, 3.12640, 0.00057, 0.00118, 0.00296, 1.16703, 1.06323, 1.08907, 0.00000, -0.07945, 0.00000, 0.93306, 0.99785, 0.94947
21068_9589629d-a588-42b4-bed1-638524947ea2, 3140.00000, 61670.00000, 0.00000, 1.92177, 3561.00000, 76276.00000, 1.00560, 2.22059, 5319.00000, 31395.00000, 0.00000, 2.82841, 0.01134, 0.00127, 0.00479, 1.38898, 1.24837, 1.32871, 0.00000, 0.32356, 0.00000, 1.00525, 0.79769, 0.85897
21642_683f1a31-f386-4f4e-a292-be9922b9e1b5, 2973.00000, 48552.50000, 0.00000, 1.87534, 3508.00000, 66453.00000, 0.86510, 2.41878, 5467.00000, 27035.50000, 0.00000, 3.15607, 0.00738, 0.00036, 0.01233, 1.08165, 1.08064, 1.09903, 0.00000, 0.18306, 0.00000, 0.98096, 0.86888, 0.95848
21482_49685d20-81b2-4123-9bb8-1f6a1f316ee9, 3140.00000, 16465.50000, 1.35723, 7.33416, 3444.00000, 16280.00000, 0.00000, 11.32010, 4888.00000, 14826.00000, 0.00000, 13.33210, 0.01134, -0.00074, -0.01717, 0.31623, 0.22037, 0.50639, 1.35723, -0.68204, 0.00000, 3.83639, 4.06645, 4.04886
20171_c975a789-f119-4e70-bf51-dba7b21c23d0, 2663.00000, 44785.00000, 0.00000, 2.02899, 3493.00000, 63777.00000, 0.97315, 2.40352, 5336.00000, 25373.50000, 0.00000, 3.09577, 0.00002, 0.00010, 0.00566, 0.99960, 1.03496, 1.02102, 0.00000, 0.29111, 0.00000, 1.06133, 0.86340, 0.94016
20938_66620557-ab63-41ef-b0f2-9ba5d3bb37ff, 2762.00000, 43547.00000, 0.00000, 1.81494, 3597.00000, 63772.00000, 0.00000, 2.89121, 5471.00000, 25366.50000, 0.00000, 3.16607, 0.00237, 0.00189, 0.01254, 0.96787, 1.03309, 1.01378, 0.00000, -0.68204, 0.00000, 0.94937, 1.03859, 0.96151
21183_d70b775e-6f79-4a5d-a54a-647a7d2de690, 2888.00000, 44427.50000, 0.00000, 2.08926, 3594.00000, 64702.00000, 0.00000, 2.86393, 5420.00000, 25087.00000, 0.00000, 3.18105, 0.00536, 0.00184, 0.00994, 0.98578, 1.04910, 1.00214, 0.00000, -0.68204, 0.00000, 1.09286, 1.02879, 0.96606
21574_770c13e5-dbdb-4852-a3a3-e4cec8f583a8, 2934.00000, 46861.00000, 0.00000, 1.90542, 3502.00000, 65680.00000, 0.89867, 2.44114, 5389.00000, 26272.00000, 0.00000, 3.12035, 0.00645, 0.00026, 0.00836, 1.04244, 1.06747, 1.06410, 0.00000, 0.21663, 0.00000, 0.99670, 0.87692, 0.94763
21632_4ff6b9cf-750c-45e8-a685-4a68e409affb, 2792.00000, 42753.00000, 0.00000, 1.85972, 3596.00000, 63552.00000, 0.00000, 2.88370, 5416.00000, 25739.00000, 0.00000, 3.17133, 0.00309, 0.00187, 0.00973, 0.94832, 1.02933, 1.03557, 0.00000, -0.68204, 0.00000, 0.97279, 1.03589, 0.96311
20176_8604d3aa-2f6f-4c38-b090-2ce70ca4b8eb, 2504.00000, 47799.00000, 0.00000, 1.74553, 3353.00000, 63167.00000, 0.83994, 2.49557, 4944.00000, 25422.00000, 0.00000, 3.08234, -0.00375, -0.00230, -0.01432, 1.07490, 1.02689, 1.04346, 0.00000, 0.15790, 0.00000, 0.91306, 0.89647, 0.93608
20343_e5942c58-913d-48e1-bc1c-5ab6eb93001a, 2717.00000, 43893.50000, 0.00000, 1.83553, 3586.00000, 63690.00000, 0.81790, 2.56085, 5325.00000, 24717.00000, 0.00000, 3.50174, 0.00131, 0.00170, 0.00510, 0.97716, 1.03187, 0.98813, 0.00000, 0.13586, 0.00000, 0.96014, 0.91992, 1.06345
20416_556b852c-72de-4037-afd9-7524fec65558, 2642.00000, 47217.00000, 0.00000, 1.77854, 3608.00000, 64411.00000, 0.00000, 2.91110, 5569.00000, 25935.00000, 0.00000, 3.21445, -0.00047, 0.00208, 0.01753, 1.05781, 1.04387, 1.03776, 0.00000, -0.68204, 0.00000, 0.93033, 1.04574, 0.97621
978_35d15f48-377a-4abc-a035-09dc29c612c7, 2727.00000, 49815.50000, 0.00000, 2.06224, 3597.00000, 67335.50000, 0.76605, 2.70008, 5264.00000, 19862.50000, 0.00000, 3.84368, 0.00154, 0.00189, 0.00199, 1.11746, 1.09427, 0.74387, 0.00000, 0.08402, 0.00000, 1.07873, 0.96993, 1.16730
21202_f41a34e5-bea7-444b-ae79-db227bdf63f8, 2817.00000, 48802.50000, 0.00000, 1.87178, 3594.00000, 64088.00000, 0.83953, 2.53258, 5442.00000, 25341.00000, 0.00000, 3.24645, 0.00368, 0.00184, 0.01106, 1.09129, 1.03856, 1.01396, 0.00000, 0.15749, 0.00000, 0.97910, 0.90976, 0.98592
21090_944f640a-5c3f-428b-8489-73c471cf5608, 2848.00000, 43828.50000, 0.00000, 1.83601, 3649.00000, 62449.50000, 0.00000, 2.87582, 5271.00000, 23853.50000, 0.00000, 3.20464, 0.00441, 0.00278, 0.00234, 0.97251, 1.00949, 0.94688, 0.00000, -0.68204, 0.00000, 0.96039, 1.03306, 0.97323
21475_84fbf2ee-07c9-4b1d-975b-10e30b990055, 3175.00000, 45664.00000, 0.00000, 2.14369, 3586.00000, 63804.50000, 0.78548, 2.52448, 5424.00000, 24896.50000, 0.00000, 3.23302, 0.01217, 0.00170, 0.01014, 1.00831, 1.03383, 0.99223, 0.00000, 0.10345, 0.00000, 1.12133, 0.90685, 0.98185
21012_463f9826-25ac-497a-a23f-cd8a4feb4a4a, 2988.00000, 45087.00000, 0.00000, 1.96420, 3544.00000, 62923.00000, 0.00000, 2.85383, 5346.00000, 24699.00000, 0.00000, 3.17752, 0.00774, 0.00098, 0.00617, 0.99906, 1.01942, 0.98614, 0.00000, -0.68204, 0.00000, 1.02744, 1.02516, 0.96499
20027_aad58987-96f0-4c68-977e-dbeb3d87a18a, 2838.00000, 44774.00000, 0.00000, 1.82363, 3542.00000, 62966.50000, 0.79942, 2.52151, 5355.00000, 24630.00000, 0.00000, 3.21062, 0.00418, 0.00094, 0.00662, 0.99519, 1.02020, 0.98217, 0.00000, 0.11738, 0.00000, 0.95391, 0.90579, 0.97504
20375_1e902161-ad58-4d18-8fd5-04b946e411ba, 2829.00000, 42440.50000, 0.00000, 2.01210, 3397.00000, 61578.00000, 0.97106, 2.53464, 5104.00000, 24609.50000, 0.00000, 3.22376, 0.00396, -0.00155, -0.00617, 0.94003, 0.99885, 0.99391, 0.00000, 0.28902, 0.00000, 1.05250, 0.91050, 0.97903
21594_589d83db-3490-45c3-ba30-1993f6701c7c, 2732.00000, 46273.00000, 0.00000, 1.84561, 3655.00000, 59937.00000, 0.82907, 2.59047, 5476.00000, 24504.00000, 0.00000, 3.22090, 0.00166, 0.00288, 0.01279, 1.03328, 0.96625, 0.96958, 0.00000, 0.14703, 0.00000, 0.96541, 0.93056, 0.97816
20100_b4f940ef-77a5-4af8-870a-9cffec097cb0, 3184.00000, 44933.50000, 0.00000, 1.99263, 3539.00000, 61138.00000, 0.71850, 2.62427, 5325.00000, 24663.00000, 0.00000, 3.27909, 0.01239, 0.00089, 0.00510, 0.99076, 0.98886, 0.98538, 0.00000, 0.03646, 0.00000, 1.04231, 0.94270, 0.99584
20761_f0229944-77f1-4650-b058-09ffedcb9321, 2681.00000, 43080.00000, 0.00000, 2.03438, 3552.00000, 61932.00000, 0.79208, 2.60078, 5335.00000, 24841.50000, 0.00000, 3.22405, 0.00045, 0.00112, 0.00561, 0.95871, 1.00227, 0.99396, 0.00000, 0.11004, 0.00000, 1.06415, 0.93426, 0.97912
21563_ae0c15f1-0580-4626-9145-c85f8caea9ee, 3020.00000, 43966.50000, 0.00000, 1.91781, 3588.00000, 63014.50000, 0.88007, 2.49097, 5631.00000, 25175.00000, 0.00000, 3.19929, 0.00850, 0.00173, 0.02069, 0.97171, 1.02024, 0.99587, 0.00000, 0.19803, 0.00000, 1.00318, 0.89482, 0.97160
20770_1b81464f-fe97-48bc-89fb-081938d06cd7, 3146.00000, 46020.00000, 0.00000, 1.98815, 3530.00000, 57992.00000, 0.85024, 2.53649, 5310.00000, 22018.00000, 0.00000, 3.18132, 0.01149, 0.00074, 0.00433, 1.01745, 0.93501, 0.85136, 0.00000, 0.16821, 0.00000, 1.03997, 0.91117, 0.96614
20890_a95a4eda-ac21-450e-a1cc-5571345efeec, 2548.00000, 44242.50000, 0.00000, 1.76120, 3563.00000, 60591.50000, 0.74102, 2.61474, 5281.00000, 23462.00000, 0.00000, 3.19572, -0.00271, 0.00130, 0.00285, 0.98946, 0.97907, 0.92642, 0.00000, 0.05898, 0.00000, 0.92126, 0.93928, 0.97052
21616_893ea968-2074-4205-866e-1b8d41d83926, 2858.00000, 44259.00000, 0.00000, 1.87234, 3555.00000, 62228.00000, 0.00000, 2.87980, 5366.00000, 25153.50000, 0.00000, 3.18596, 0.00465, 0.00117, 0.00718, 0.98249, 1.00730, 1.00828, 0.00000, -0.68204, 0.00000, 0.97939, 1.03449, 0.96755
21433_bbc4c398-2826-4c31-8f10-871cd69b1287, 2796.00000, 44939.00000, 0.00000, 1.89881, 3593.00000, 62680.50000, 0.71875, 2.61639, 5382.00000, 24923.00000, 0.00000, 3.16879, 0.00318, 0.00182, 0.00800, 1.00010, 1.01442, 0.99572, 0.00000, 0.03672, 0.00000, 0.99324, 0.93987, 0.96234
20612_8bf53b2e-4f21-4a60-91f0-0cbbad31be6f, 2646.00000, 44150.00000, 0.00000, 1.78502, 3573.00000, 64157.50000, 0.00000, 2.85297, 5620.00000, 24956.00000, 0.00000, 3.23203, -0.00038, 0.00148, 0.02013, 0.98494, 1.04012, 0.98527, 0.00000, -0.68204, 0.00000, 0.93372, 1.02485, 0.98154
21234_d6832b40-091f-4afb-bef9-feeba67ebb21, 2914.00000, 44510.50000, 0.00000, 1.87347, 3612.00000, 63516.00000, 0.78290, 2.54021, 5536.00000, 25172.50000, 0.00000, 3.17387, 0.00598, 0.00215, 0.01585, 0.98713, 1.02843, 1.00059, 0.00000, 0.10086, 0.00000, 0.97998, 0.91250, 0.96388
21031_5618e2ce-451e-4a52-8ef3-f0ae1209f01f, 2751.00000, 45166.00000, 0.00000, 1.80204, 3578.00000, 60971.00000, 0.00000, 2.99260, 5379.00000, 24190.00000, 0.00000, 3.22814, 0.00211, 0.00156, 0.00785, 1.00656, 0.98533, 0.95852, 0.00000, -0.68204, 0.00000, 0.94262, 1.07501, 0.98036
20498_9aaa0867-6f86-4c09-a44f-63640b0482b7, 2799.00000, 43240.00000, 0.00000, 1.89854, 3504.00000, 60819.50000, 0.00000, 2.98878, 5517.00000, 24643.00000, 0.00000, 3.26959, 0.00325, 0.00029, 0.01488, 0.95971, 0.98400, 0.97457, 0.00000, -0.68204, 0.00000, 0.99310, 1.07364, 0.99295
20513_a55ecf80-581f-45b7-9b4d-4693bba79c1b, 2740.00000, 44033.00000, 0.00000, 1.85424, 3523.00000, 60499.50000, 0.81229, 2.57840, 5288.00000, 24200.00000, 0.00000, 3.14775, 0.00185, 0.00062, 0.00321, 0.97993, 0.97818, 0.96367, 0.00000, 0.13025, 0.00000, 0.96993, 0.92622, 0.95595
20848_f94ee780-b5aa-4975-9311-cefe3ab5b7d9, 2963.00000, 42141.50000, 0.00000, 1.86884, 3568.00000, 61324.00000, 0.00000, 2.91126, 5395.00000, 24776.00000, 0.00000, 3.15665, 0.00714, 0.00139, 0.00866, 0.92975, 0.99156, 0.98757, 0.00000, -0.68204, 0.00000, 0.97756, 1.04579, 0.95865
21289_8eff82f5-81db-4526-a1d9-5b16903a136f, 2785.00000, 42176.50000, 0.00000, 1.81018, 3693.00000, 61701.50000, 0.99300, 2.46972, 5391.00000, 24466.50000, 0.00000, 3.19967, 0.00292, 0.00354, 0.00846, 0.93480, 0.99589, 0.97200, 0.00000, 0.31097, 0.00000, 0.94688, 0.88718, 0.97172
21719_3b616e2c-bb9b-43d6-a313-f83dfaad6e07, 2598.00000, 42670.00000, 0.00000, 1.83489, 3551.00000, 61129.00000, 0.00000, 2.89622, 5418.00000, 24569.00000, 0.00000, 3.22122, -0.00152, 0.00110, 0.00983, 0.95095, 0.98850, 0.97585, 0.00000, -0.68204, 0.00000, 0.95980, 1.04039, 0.97826
20997_b78537f0-f185-4be1-9bcc-2b50e546d178, 2841.00000, 41454.00000, 0.00000, 1.93655, 3454.00000, 60665.00000, 0.81513, 2.56655, 5301.00000, 24313.00000, 0.00000, 3.24904, 0.00425, -0.00057, 0.00387, 0.91633, 0.98220, 0.96876, 0.00000, 0.13310, 0.00000, 1.01298, 0.92197, 0.98671
21044_2f6b2f2c-8687-4a6e-9adc-a9448d35e56d, 2490.00000, 42103.00000, 0.00000, 1.75663, 3591.00000, 60821.00000, 0.78422, 2.59101, 5405.00000, 24412.50000, 0.00000, 3.25390, -0.00408, 0.00179, 0.00917, 0.94006, 0.98253, 0.96854, 0.00000, 0.10218, 0.00000, 0.91887, 0.93075, 0.98819
21041_3ce26366-6c85-4d4e-a235-7eb88c9170b0, 2834.00000, 43161.00000, 0.00000, 1.32541, 3545.00000, 62091.00000, 0.00000, 2.87232, 5345.00000, 24028.00000, 0.00000, 3.18860, 0.00408, 0.00100, 0.00611, 0.95701, 1.00512, 0.95200, 0.00000, -0.68204, 0.00000, 0.69330, 1.03181, 0.96836
20030_1f64682f-7ba9-4de6-acb9-725ec4ceb231, 2735.00000, 44728.00000, 0.00000, 1.83122, 3596.00000, 64787.50000, 0.00000, 2.88178, 5429.00000, 25115.50000, 0.00000, 3.24724, 0.00173, 0.00187, 0.01039, 0.99654, 1.05054, 1.00313, 0.00000, -0.68204, 0.00000, 0.95788, 1.03520, 0.98616
21323_1b341faf-4700-4eda-b5ac-35e5e5032ce8, 2866.00000, 43564.00000, 0.00000, 1.89211, 3620.00000, 62770.00000, 0.00000, 2.89624, 5636.00000, 24905.00000, 0.00000, 3.29694, 0.00484, 0.00228, 0.02094, 0.96581, 1.01549, 0.98186, 0.00000, -0.68204, 0.00000, 0.98973, 1.04040, 1.00126
20227_1720faf1-c7c5-4f30-8d1d-c5aab0e6ec2e, 2991.00000, 45322.00000, 0.00000, 2.11543, 3717.00000, 63789.50000, 0.83754, 2.55643, 5540.00000, 25252.00000, 0.00000, 3.23655, 0.00781, 0.00395, 0.01605, 1.00456, 1.03133, 1.00443, 0.00000, 0.15550, 0.00000, 1.10655, 0.91833, 0.98292
21629_703ec91f-e0ef-4a44-96ed-11bd1be1bd00, 2561.00000, 41724.50000, 0.00000, 1.71161, 3686.00000, 61142.00000, 0.00000, 2.95064, 5444.00000, 23631.00000, 0.00000, 3.27839, -0.00240, 0.00342, 0.01116, 0.92939, 0.98641, 0.92673, 0.00000, -0.68204, 0.00000, 0.89532, 1.05994, 0.99562
21792_a00c102a-dffa-4f9e-973f-735274cb71e8, 2891.00000, 42578.00000, 0.00000, 1.89602, 3630.00000, 61581.50000, 0.86042, 2.50528, 5460.00000, 24178.00000, 0.00000, 3.28290, 0.00543, 0.00246, 0.01197, 0.94182, 0.99491, 0.95378, 0.00000, 0.17838, 0.00000, 0.99178, 0.89996, 0.99699
20276_3d668e62-61fd-421f-bcff-520fd42fd7bb, 2860.00000, 42773.00000, 0.00000, 1.95298, 3558.00000, 61595.50000, 0.00000, 2.89764, 5449.00000, 24565.00000, 0.00000, 3.20240, 0.00470, 0.00122, 0.01141, 0.94718, 0.99639, 0.97406, 0.00000, -0.68204, 0.00000, 1.02157, 1.04090, 0.97255
20797_027412cf-d4db-4c2f-8af9-71d99d5cb399, 2790.00000, 40844.00000, 0.00000, 2.07918, 3582.00000, 61519.50000, 0.00000, 2.89210, 5492.00000, 24213.00000, 0.00000, 3.24506, 0.00304, 0.00163, 0.01361, 0.90306, 0.99467, 0.95394, 0.00000, -0.68204, 0.00000, 1.08759, 1.03891, 0.98550
21558_9268597e-b3cd-4b57-bc19-763497b48e71, 2673.00000, 42479.50000, 0.00000, 1.77789, 3651.00000, 60753.00000, 0.00000, 2.93816, 5498.00000, 24144.00000, 0.00000, 3.20709, 0.00026, 0.00282, 0.01391, 0.94465, 0.98033, 0.95011, 0.00000, -0.68204, 0.00000, 0.92999, 1.05546, 0.97397
21293_3684eb96-b995-41f7-968b-c4d418871695, 3229.00000, 43496.00000, 0.00000, 2.20397, 3692.00000, 61494.00000, 0.00000, 2.93739, 5501.00000, 24251.00000, 0.00000, 3.26144, 0.01346, 0.00352, 0.01406, 0.95558, 0.99235, 0.95541, 0.00000, -0.68204, 0.00000, 1.15286, 1.05518, 0.99048
20332_2d59fa6c-1f01-4138-b739-f773052e33c6, 2559.00000, 41921.50000, 0.00000, 1.99995, 3687.00000, 61846.50000, 0.00000, 2.93574, 5527.00000, 24805.00000, 0.00000, 3.20883, -0.00244, 0.00343, 0.01539, 0.93412, 0.99848, 0.98232, 0.00000, -0.68204, 0.00000, 1.04614, 1.05459, 0.97450
20901_94a8c254-bd16-4dee-b92b-bd4cdb72c6bd, 2668.00000, 42160.50000, 0.00000, 1.83814, 3652.00000, 61200.50000, 0.80559, 2.56723, 5580.00000, 24326.00000, 0.00000, 3.24686, 0.00014, 0.00283, 0.01809, 0.93720, 0.98800, 0.95521, 0.00000, 0.12355, 0.00000, 0.96150, 0.92221, 0.98605
21265_fab92b87-2030-49b7-bd5b-dc70193d789f, 2475.00000, 41047.00000, 0.00000, 1.77272, 3648.00000, 62076.00000, 0.78604, 2.55841, 5364.00000, 24019.00000, 0.00000, 3.23175, -0.00444, 0.00276, 0.00708, 0.91536, 1.00309, 0.95057, 0.00000, 0.10400, 0.00000, 0.92728, 0.91904, 0.98146
20693_76e87622-72c4-438e-ab48-e491656daae3, 2456.00000, 42496.00000, 0.00000, 1.76128, 3598.00000, 61486.00000, 0.84908, 2.54482, 5286.00000, 24371.00000, 0.00000, 3.19844, -0.00489, 0.00191, 0.00311, 0.95019, 0.99382, 0.97248, 0.00000, 0.16704, 0.00000, 0.92130, 0.91416, 0.97134
21415_531be1dc-94bf-4f25-a4b4-2c56625f7f8d, 2831.00000, 41558.50000, 0.00000, 1.91052, 3474.00000, 60189.50000, 0.82282, 2.53518, 5457.00000, 24257.00000, 0.00000, 3.26038, 0.00401, -0.00022, 0.01182, 0.91905, 0.97369, 0.95796, 0.00000, 0.14078, 0.00000, 0.99936, 0.91070, 0.99015
21667_2bfc786c-5e35-4945-bb3a-0f0c5edb089e, 2864.00000, 42261.00000, 0.00000, 1.88290, 3534.00000, 60891.00000, 0.00000, 2.88604, 5400.00000, 24680.50000, 0.00000, 3.20007, 0.00479, 0.00081, 0.00892, 0.93494, 0.98471, 0.98245, 0.00000, -0.68204, 0.00000, 0.98492, 1.03673, 0.97184
21414_80a6936a-55a1-4910-9415-0a76ce6bcdd0, 2590.00000, 40904.50000, 0.00000, 2.05081, 3619.00000, 61143.50000, 0.85866, 2.54237, 5412.00000, 23906.50000, 0.00000, 3.25350, -0.00171, 0.00227, 0.00953, 0.90925, 0.98758, 0.94239, 0.00000, 0.17663, 0.00000, 1.07275, 0.91328, 0.98806
21337_c7a228bd-ecfe-425d-88ee-4e06d23ce5c9, 3131.00000, 43387.50000, 0.00000, 1.92538, 3647.00000, 62301.50000, 0.81243, 2.56192, 5459.00000, 25134.00000, 0.00000, 3.18323, 0.01113, 0.00275, 0.01192, 0.95533, 1.00698, 1.00255, 0.00000, 0.13039, 0.00000, 1.00714, 0.92030, 0.96672
20503_2a264e48-ba93-44ae-92e0-3e9f8acf1e8b, 2468.00000, 44525.50000, 0.00000, 1.75865, 3765.00000, 61770.00000, 0.76757, 2.63346, 5565.00000, 24381.00000, 0.00000, 3.24718, -0.00460, 0.00477, 0.01732, 0.99807, 0.99583, 0.95878, 0.00000, 0.08553, 0.00000, 0.91992, 0.94600, 0.98615
21020_b276eecf-fa03-4bf0-96a2-486e97c15855, 2642.00000, 44340.00000, 0.00000, 1.78987, 3650.00000, 63315.00000, 0.00000, 2.90128, 5619.00000, 25593.00000, 0.00000, 3.25650, -0.00047, 0.00280, 0.02008, 0.98954, 1.02433, 1.01778, 0.00000, -0.68204, 0.00000, 0.93625, 1.04221, 0.98898
20107_3cacc5bb-faa1-435e-b9a1-2bd842fa8dba, 2729.00000, 41919.00000, 0.00000, 1.89248, 3592.00000, 62099.50000, 0.70080, 2.60983, 5276.00000, 24109.00000, 0.00000, 3.53829, 0.00159, 0.00180, 0.00260, 0.93002, 1.00446, 0.95964, 0.00000, 0.01876, 0.00000, 0.98993, 0.93751, 1.07455
20565_edc56cdc-aa4d-49c5-b02a-03d273fb2732, 2542.00000, 43042.50000, 0.00000, 1.78188, 3536.00000, 56333.50000, 0.82812, 2.52077, 5428.00000, 19960.50000, 0.00000, 3.20969, -0.00285, 0.00084, 0.01034, 0.96112, 0.90643, 0.74051, 0.00000, 0.14609, 0.00000, 0.93207, 0.90552, 0.97476
20556_d26cfd03-f8b5-41cb-ab4f-27936640a6d5, 2550.00000, 41424.50000, 0.00000, 2.04603, 3510.00000, 60406.00000, 0.00000, 2.87962, 5244.00000, 23958.00000, 0.00000, 3.22137, -0.00266, 0.00039, 0.00097, 0.92254, 0.97679, 0.95358, 0.00000, -0.68204, 0.00000, 1.07025, 1.03443, 0.97831
20679_f368a645-9166-4867-9f72-b342a2b6ae87, 2746.00000, 42843.00000, 0.00000, 1.81909, 3560.00000, 61744.50000, 0.80096, 2.54843, 5581.00000, 25052.50000, 0.00000, 3.27368, 0.00199, 0.00125, 0.01814, 0.95155, 0.99891, 0.99218, 0.00000, 0.11892, 0.00000, 0.95154, 0.91546, 0.99419
20834_c489620d-c51a-4a8d-a9d0-509fac7bfb76, 3047.00000, 43292.00000, 0.00000, 1.91348, 3599.00000, 61804.00000, 0.82141, 2.53692, 5362.00000, 23432.00000, 0.00000, 3.24937, 0.00914, 0.00192, 0.00698, 0.95506, 0.99927, 0.92076, 0.00000, 0.13938, 0.00000, 1.00091, 0.91132, 0.98681
20844_bcf8f5ef-d370-4195-b61f-84b6c1707429, 2554.00000, 48671.00000, 0.00000, 1.90900, 3412.00000, 59601.00000, 0.80638, 2.79708, 5320.00000, 25699.00000, 0.00000, 3.55317, -0.00256, -0.00129, 0.00484, 1.09441, 0.96466, 1.03842, 0.00000, 0.12434, 0.00000, 0.99857, 1.00478, 1.07907
20860_edf92533-873d-4424-b618-820883584e14, 2895.00000, 39314.50000, -0.30490, 1.86790, 3573.00000, 59659.50000, 0.84931, 2.54106, 5348.00000, 23530.00000, 0.00000, 3.23251, 0.00553, 0.00148, 0.00627, 0.86428, 0.96290, 0.92647, -0.30490, 0.16727, 0.00000, 0.97707, 0.91281, 0.98169
21157_33ce7bf7-0bb1-40bb-940c-fac21550c5b0, 2931.00000, 38213.00000, 0.00000, 1.99351, 3476.00000, 59873.50000, 0.85578, 2.50168, 5420.00000, 23474.00000, 0.00000, 3.23315, 0.00638, -0.00019, 0.00994, 0.83728, 0.96823, 0.91995, 0.00000, 0.17374, 0.00000, 1.04278, 0.89866, 0.98188
21007_0ea88da3-88e4-4230-8597-04ce49f9980c, 2667.00000, 45494.50000, 0.00000, 2.00302, 3687.00000, 60396.00000, 0.91819, 2.47869, 5527.00000, 22650.00000, 0.00000, 3.20444, 0.00012, 0.00343, 0.01539, 1.01634, 0.97358, 0.87251, 0.00000, 0.23615, 0.00000, 1.04775, 0.89040, 0.97317
20096_0a418416-40f6-4162-af7e-ae770803ff4b, 2764.00000, 45639.50000, 0.00000, 1.85802, 3652.00000, 63289.50000, 0.85915, 2.54320, 5612.00000, 25719.00000, 0.00000, 3.26306, 0.00242, 0.00283, 0.01972, 1.01748, 1.02386, 1.02456, 0.00000, 0.17711, 0.00000, 0.97190, 0.91358, 0.99097
21669_aa324c92-a38e-41e8-b91e-f2857ae09124, 2564.00000, 43160.00000, 0.00000, 1.76440, 3624.00000, 62080.00000, 0.00000, 2.90273, 5560.00000, 25300.50000, 0.00000, 3.21559, -0.00233, 0.00235, 0.01707, 0.96339, 1.00358, 1.00589, 0.00000, -0.68204, 0.00000, 0.92293, 1.04273, 0.97655
20292_41ade636-8458-458c-abdb-65ebc6ac1a40, 2788.00000, 44635.50000, 0.00000, 1.80757, 3718.00000, 62755.00000, 0.78990, 2.57066, 5678.00000, 25278.00000, 0.00000, 3.27478, 0.00299, 0.00397, 0.02308, 0.99309, 1.01355, 0.99873, 0.00000, 0.10786, 0.00000, 0.94551, 0.92344, 0.99453
21025_86c1e3be-861c-4752-b3c5-ee4d1cc00985, 2532.00000, 43320.00000, 0.00000, 1.82991, 3530.00000, 61845.00000, 0.00000, 2.87380, 5456.00000, 25092.00000, 0.00000, 3.20600, -0.00309, 0.00074, 0.01177, 0.96795, 1.00115, 1.00056, 0.00000, -0.68204, 0.00000, 0.95720, 1.03234, 0.97364
