@relation TS3-Binary-Labeled

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
2744,53300,0,1.80877,4062,73708,0.59162,2.46389,5656,50012,0,2.40762,0.0032,-0.00176,0.00006,0.90519,0.98018,0.89835,0,-0.02931,0,1.03189,0.97863,0.99691,Inactive
2247,55476,0,1.68169,4042,70712,0.7055,2.47552,5382,52535,0,2.37489,-0.00569,-0.00204,-0.00549,0.95305,0.93829,0.955,0,0.08457,0,0.95939,0.98325,0.98336,Inactive
2135,56087,0,1.61475,4028,72692,0.62009,2.5121,5301,51811,0,2.35781,-0.0077,-0.00224,-0.00713,0.966,0.96636,0.94197,0,-0.00084,0,0.9212,0.99778,0.97629,Inactive
2323,55319,0,1.68761,4022,71257,0.66,2.48887,5344,51043,0,2.36157,-0.00433,-0.00232,-0.00626,0.94888,0.94625,0.92555,0,0.03906,0,0.96277,0.98855,0.97784,Inactive
2492,57432,0,1.68271,4116,74112,0.62466,2.48817,5565,53843,0,2.36278,-0.00131,-0.001,-0.00178,0.98369,0.9851,0.97778,0,0.00372,0,0.95997,0.98827,0.97834,Inactive
2363,64898.5,0,1.66201,3973,72638,0.6511,2.50005,5461,60712,0,2.35627,-0.00362,-0.00301,-0.00389,1.11968,0.96637,1.11901,0,0.03016,0,0.94817,0.99299,0.97565,Inactive
2833,62583,0,1.87261,4180,80864,0.41449,2.51927,5868,59943,0,2.36897,0.0048,-0.0001,0.00435,1.06981,1.07923,1.09519,0,-0.20644,0,1.06831,1.00063,0.98091,Inactive
2557,55539,0,1.67871,4153,74416,0.63171,2.46158,5708,51508,0,2.4064,-0.00014,-0.00048,0.00111,0.94863,0.98886,0.92759,0,0.01077,0,0.95769,0.97771,0.99641,Inactive
2196,45966,0,2.00909,4015,68398,0.41194,3.46809,5260,43322,0,3.32821,-0.00661,-0.00242,-0.00796,0.78369,0.90611,0.77088,0,-0.20899,0,1.14617,1.37749,1.3781,Inactive
2607,64272,0,1.69853,4135,79397.5,0.55292,2.47828,5698,58200,0,2.37959,0.00075,-0.00073,0.00091,1.1041,1.05922,1.06333,0,-0.06801,0,0.969,0.98435,0.9853,Inactive
2721,61382,0,1.94369,4094,74089.5,0.63038,2.53139,5393,58870.5,0,2.42693,0.00279,-0.00131,-0.00527,1.05031,0.9851,1.08309,0,0.00944,0,1.10886,1.00544,1.00491,Inactive
2781,52867,0,1.81463,4164,73902,0.7284,2.45469,5601,48934,0,2.41021,0.00387,-0.00032,-0.00105,0.89678,0.98147,0.87763,0,0.10746,0,1.03523,0.97498,0.99798,Inactive
2663,53840.5,0.99755,1.53625,4140,72210,0.7408,2.48458,5418,49573,0,2.37378,0.00175,-0.00066,-0.00476,0.91632,0.958,0.89428,0.99755,0.11986,0,0.87642,0.98685,0.9829,Inactive
988.5,54041.25,12.0617,3.32393,1348,20760.25,16.5836,4.94673,1529,15377.5,16.36425,5.04733,-0.00343,-0.0017,-0.00646,2.65822,0.92998,1.19201,10.52294,14.18264,14.91016,1.59057,1.49272,1.73996,Active
2452,52960,0,1.66271,4074,73253,0.6244,2.46674,5671,50558,0,2.40398,-0.00202,-0.00159,0.00036,0.90433,0.9736,0.9091,0,0.00347,0,0.94856,0.97976,0.9954,Inactive
2570,60780,0,1.71172,4188,76516,0.52891,2.51113,5730,55984,0,2.37176,0.00009,0.00001,0.00156,1.04224,1.01792,1.0178,0,-0.09202,0,0.97652,0.99739,0.98206,Inactive
2702,69042.5,0,1.98594,4280,80325,0,4.28398,5795,125680,0,2.91852,0.00245,0.00131,0.00288,1.18781,1.07023,2.42805,0,-0.62093,0,1.13296,1.70155,1.20846,Inactive
2036,55317,0,1.59524,3890,68476,0.6039,2.52592,5201,52388,0,2.38377,-0.00947,-0.00418,-0.00915,0.95398,0.90896,0.95569,0,-0.01703,0,0.91007,1.00327,0.98704,Inactive
2257,56017,0,1.63425,4024,70466.5,0.68507,2.4816,5174,50572,0,2.35475,-0.00551,-0.00229,-0.0097,0.96256,0.93509,0.91945,0,0.06414,0,0.93233,0.98567,0.97502,Inactive
2528,54517,0,1.69344,4038,71842,0.6285,2.48106,5483,49425.25,0,2.39094,-0.00066,-0.0021,-0.00344,0.93085,0.95425,0.88997,0,0.00757,0,0.96609,0.98545,0.99,Inactive
2177,53986.5,0,1.60402,4128,70885,0.73667,2.46924,5607,50587,0,2.39703,-0.00695,-0.00083,-0.00093,0.92764,0.93952,0.91099,0,0.11574,0,0.91508,0.98076,0.99253,Inactive
2524,56382,0,1.83219,4270,74085.5,0.63637,2.53874,5662,51741,0,2.45328,-0.00073,0.00117,0.00018,0.96432,0.98256,0.93325,0,0.01544,0,1.04525,1.00836,1.01582,Inactive
2990,52817,0,1.89976,4114,71701,0.67433,2.46281,5590,49369.5,0,2.28998,0.00761,-0.00103,-0.00128,0.89214,0.9512,0.88667,0,0.0534,0,1.0838,0.9782,0.9482,Inactive
2184,55684.5,0,1.65301,4044,69232.5,0.62176,2.53013,5350,51989,0,2.38373,-0.00682,-0.00201,-0.00614,0.95791,0.91744,0.94459,0,0.00083,0,0.94303,1.00494,0.98702,Inactive
2405,54359,0,1.69016,4075,71716,0.64606,2.49397,5368,51301.5,0,2.42356,-0.00286,-0.00158,-0.00577,0.93023,0.95196,0.9303,0,0.02513,0,0.96422,0.99058,1.00351,Inactive
2443,61710,0,1.61815,4234,79388,0.62661,2.47541,5744,55877,0,2.3794,-0.00218,0.00066,0.00184,1.06116,1.0577,1.01535,0,0.00568,0,0.92314,0.98321,0.98523,Inactive
2520,56240.5,0,1.80646,4086,71319,0.55538,2.55288,5546,52539,0,2.39986,-0.00081,-0.00142,-0.00217,0.96185,0.94622,0.95176,0,-0.06555,0,1.03057,1.01398,0.9937,Inactive
2533,54367.5,0,1.75511,4150,74681,0.64192,2.45212,5568,49982,0,2.38839,-0.00057,-0.00052,-0.00172,0.92809,0.99263,0.89952,0,0.02099,0,1.00128,0.97396,0.98895,Inactive
2717,56446,0,1.88345,4292,76863,0.57724,2.51124,5836,55260,0,2.44816,0.00272,0.00148,0.00371,0.96201,1.02134,1.00099,0,-0.0437,0,1.07449,0.99744,1.0137,Inactive
2160,55336,0,1.76905,3957,70430,0.70063,2.46562,5192,52701,0,2.37773,-0.00725,-0.00324,-0.00934,0.9521,0.93552,0.96221,0,0.0797,0,1.00923,0.97932,0.98453,Inactive
2455,59561,0,1.69812,4310,72816,0.77074,2.46402,5445,52188,0,2.38177,-0.00197,0.00173,-0.00421,1.02247,0.96413,0.94669,0,0.1498,0,0.96877,0.97868,0.98621,Inactive
2354,55681,0,1.8153,3960,70334,0.71969,2.47511,5250,51052,0,2.40026,-0.00378,-0.00319,-0.00816,0.95481,0.93413,0.92764,0,0.09875,0,1.03562,0.98309,0.99386,Inactive
2574,54645,0,1.91627,4030,71290.5,0.66282,2.54416,5270,51064,0,2.36331,0.00016,-0.00221,-0.00776,0.93232,0.9466,0.92747,0,0.04188,0,1.09322,1.01051,0.97856,Inactive
2928,53787,0,1.97857,4145,71671,0.71731,2.47375,5468,49605,0,2.36624,0.0065,-0.00059,-0.00375,0.91062,0.95034,0.89391,0,0.09638,0,1.12876,0.98255,0.97978,Inactive
2545,51130,0,1.734,4167,73000,0.68313,2.48081,5448,50124.5,0,2.36497,-0.00036,-0.00028,-0.00415,0.8699,0.96874,0.90484,0,0.06219,0,0.98923,0.98535,0.97925,Inactive
2393.5,54040,0,1.70383,4095,72655,0.613,2.49418,5597.5,52052.25,0,2.41544,-0.00307,-0.00129,-0.00112,0.92472,0.96489,0.94086,0,-0.00794,0,0.97202,0.99066,1.00015,Inactive
2442,55659,0,1.71083,4125,72523,0.6705,2.48513,5517,53084,0,2.38281,-0.0022,-0.00087,-0.00275,0.95284,0.96261,0.96338,0,0.04957,0,0.97602,0.98707,0.98664,Inactive
2230,60596,0,1.79573,3983,64935,0.65116,2.61763,5292,55287.5,0,2.40785,-0.006,-0.00287,-0.00731,1.04503,0.85782,1.01257,0,0.03023,0,1.02445,1.0397,0.99701,Inactive
2427,53626,0,1.61026,4156,73503,0.69053,2.49117,5646,51465,0,2.37606,-0.00247,-0.00044,-0.00014,0.91671,0.97597,0.92798,0,0.0696,0,0.91864,0.98947,0.98384,Inactive
2443,53106,0,1.70829,4003,70844,0.67487,2.43791,5596,50089,0,2.38015,-0.00218,-0.00259,-0.00115,0.90711,0.9407,0.90112,0,0.05394,0,0.97457,0.96831,0.98554,Inactive
2536,55436,0,1.73171,4208,73086.5,0.69539,2.47204,5553,48864,0,2.4103,-0.00052,0.0003,-0.00203,0.94716,0.96938,0.87718,0,0.07446,0,0.98793,0.98187,0.99802,Inactive
2364,21752.5,0,1.63666,4044,24963,0.82885,2.33818,5499,37652,0,2.39021,-0.0036,-0.00201,-0.00312,0.34715,0.29441,0.6512,0,0.20791,0,0.9337,0.9287,0.9897,Inactive
2069,55602.5,0,1.62109,3956,68821.5,0.68989,2.50507,5320,51770,0,2.39556,-0.00888,-0.00325,-0.00674,0.95851,0.9129,0.94076,0,0.06896,0,0.92482,0.99499,0.99192,Inactive
2452,56510.5,0,1.81339,3882,68830,0.54522,2.52118,5319,51215,0,2.39649,-0.00202,-0.00429,-0.00676,0.96791,0.91406,0.92954,0,-0.07572,0,1.03453,1.00139,0.9923,Inactive
2835,52521,0,1.8371,4060,73172,0.62224,2.47315,5508,49527,0,2.38356,0.00483,-0.00179,-0.00294,0.88962,0.97266,0.89152,0,0.00131,0,1.04805,0.98231,0.98695,Inactive
2477,53630,0.64203,2.2176,4071,77900,1.24277,2.80694,5140,55568,0.64317,2.64648,-0.00158,-0.00163,-0.01039,0.91588,1.03905,1.02133,0.64203,0.62184,0.64317,1.26513,1.11489,1.09581,Inactive
2464,56084,0,1.71697,4277,74077,0.65453,2.52173,5728,51789,0,2.43756,-0.00181,0.00127,0.00152,0.96005,0.98234,0.93288,0,0.0336,0,0.97952,1.0016,1.00931,Inactive
2508,56172,0,2.18616,4207,67027,0.71976,2.94605,5503,56667,0,2.61105,-0.00102,0.00028,-0.00304,0.96084,0.88411,1.03623,0,0.09883,0,1.24719,1.17014,1.08114,Inactive
2436,52509,0,1.80557,4096,72236,0.64595,2.46896,5452,49647,0,2.35904,-0.00231,-0.00128,-0.00407,0.89655,0.95898,0.89509,0,0.02502,0,1.03006,0.98064,0.9768,Inactive
2672,53934,0,1.78459,4019,71141,0.70888,2.46329,5316,49781,0,2.25377,0.00192,-0.00236,-0.00683,0.91783,0.94466,0.90056,0,0.08795,0,1.0181,0.97839,0.93321,Inactive
2363,58793.5,0,1.66609,4178,77045,0.68692,2.46365,5598,53380,0,2.38666,-0.00362,-0.00013,-0.00111,1.01038,1.02551,0.96774,0,0.06598,0,0.95049,0.97854,0.98823,Inactive
2404,55159,0,1.82863,3810,71062,0.57479,2.4548,5127,52611,0,2.31931,-0.00288,-0.00531,-0.01065,0.94457,0.94648,0.9617,0,-0.04614,0,1.04322,0.97502,0.96034,Inactive
2459,57540,0,1.66844,4076,76174,0.57718,2.49718,5421,52103,0,2.37143,-0.0019,-0.00156,-0.0047,0.98621,1.01469,0.94546,0,-0.04376,0,0.95183,0.99185,0.98193,Inactive
2293,58053,0,1.66137,4075,69673.5,0.67838,2.51985,5338,51862,0,2.3827,-0.00487,-0.00158,-0.00638,0.99837,0.92321,0.94226,0,0.05745,0,0.9478,1.00086,0.98659,Inactive
2350,57410,0,1.80154,3885,68863,0.5506,2.51082,5180,50810,0,2.39109,-0.00385,-0.00425,-0.00958,0.98584,0.91448,0.92415,0,-0.07033,0,1.02777,0.99727,0.99007,Inactive
2526,104060,0,1.79289,4084,93353,0.55977,2.647,5550,87200,0,2.30625,-0.0007,-0.00145,-0.00209,1.81794,1.25635,1.65367,0,-0.06116,0,1.02283,1.05136,0.95494,Inactive
2445,55566,0,1.68476,4116,74419,0.60234,2.48409,5501,51128,0,2.24644,-0.00215,-0.001,-0.00308,0.95112,0.98942,0.92409,0,-0.01859,0,0.96114,0.98665,0.93017,Inactive
3018,56255,1.18753,1.32077,4220,73464.5,0.69448,2.49204,5740,50249,0,2.43924,0.00811,0.00046,0.00176,0.9532,0.97453,0.90145,1.18753,0.07355,0,0.75349,0.98981,1.01,Inactive
2516,53535,0,1.87756,3961,69856,0.59285,2.52807,5293,52541,0,2.39306,-0.00088,-0.00318,-0.00729,0.91348,0.92739,0.95692,0,-0.02808,0,1.07113,1.00412,0.99088,Inactive
2124,54377,0,1.55483,4138,73641.5,0.71681,2.45769,5499,50305,0,2.40811,-0.0079,-0.00069,-0.00312,0.93558,0.97817,0.90746,0,0.09587,0,0.88702,0.97617,0.99711,Inactive
2227,54326,0,1.66482,4126,71574.5,0.7284,2.4812,5400,50252,0,2.38307,-0.00605,-0.00086,-0.00512,0.93282,0.94925,0.90839,0,0.10747,0,0.94977,0.98551,0.98675,Inactive
2644,57858.75,0,1.73254,4228.5,76651,0.61318,2.48174,5784.5,53824.25,0,2.40422,0.00141,0.00058,0.00266,0.98861,1.01925,0.97296,0,-0.00775,0,0.9884,0.98572,0.9955,Inactive
2470,56775,0,1.80466,4117,71972,0.60466,2.5083,5490,54706,0,2.37491,-0.0017,-0.00099,-0.0033,0.97232,0.95497,0.99678,0,-0.01627,0,1.02955,0.99627,0.98337,Inactive
2645,61264,0,1.62718,4228,78758.5,0.5428,2.50947,5731,56934.5,0,2.23469,0.00143,0.00058,0.00158,1.04956,1.04892,1.03703,0,-0.07813,0,0.92829,0.99674,0.92531,Inactive
2992,60348.5,0,1.91798,4174,74193,0.69723,2.46843,5444,52978,0,2.25443,0.00765,-0.00018,-0.00423,1.02696,0.98543,0.96271,0,0.07629,0,1.09419,0.98043,0.93348,Inactive
2676,54420.5,0,1.73632,4118,66902,0.66484,2.45282,5664,45276,0,2.40626,0.00199,-0.00097,0.00022,0.92647,0.8836,0.80227,0,0.04391,0,0.99056,0.97423,0.99635,Inactive
2577,53728,0,1.73357,4122,74210,0.63992,2.48767,5608,49928,0,2.39645,0.00021,-0.00091,-0.00091,0.91585,0.9864,0.89762,0,0.01898,0,0.98899,0.98808,0.99229,Inactive
2272,55095,0,1.65823,4115,71125.5,0.66281,2.51446,5167,50112,0,2.36569,-0.00525,-0.00101,-0.00984,0.94578,0.94309,0.91028,0,0.04188,0,0.94601,0.99872,0.97955,Inactive
2748,60196,0,1.87048,3954,71104,0.51052,2.51296,5568,54180,0,2.37847,0.00328,-0.00328,-0.00172,1.02859,0.94505,0.98455,0,-0.11042,0,1.0671,0.99812,0.98484,Inactive
2513,61802,0,1.72709,4240,78000,0.70436,2.46723,5644,56588,0,2.37787,-0.00093,0.00075,-0.00018,1.06156,1.03808,1.03178,0,0.08343,0,0.98529,0.97996,0.98459,Inactive
2495,60500,0,1.77221,4045,71965,0.61994,2.58569,5381,55272.5,0,2.45723,-0.00125,-0.002,-0.00551,1.03857,0.95589,1.01046,0,-0.00099,0,1.01103,1.02701,1.01745,Inactive
2596,59552,0,1.87495,4146,76270,0.60562,2.50846,5485,54355,0,2.4038,0.00056,-0.00058,-0.0034,1.01978,1.01505,0.98977,0,-0.01531,0,1.06965,0.99633,0.99533,Inactive
2432,55136,0,1.72193,3967,71391,0.64045,2.4762,5381,51616,0,2.40332,-0.00238,-0.0031,-0.00551,0.94365,0.94891,0.93641,0,0.01952,0,0.98235,0.98352,0.99513,Inactive
2625,57376,0,1.89113,4097,67041,0.67849,2.56638,5462,50595,0,2.44969,0.00107,-0.00127,-0.00387,0.9803,0.88586,0.91409,0,0.05756,0,1.07888,1.01934,1.01433,Inactive
2756,56172,0,1.9406,4086,67736,0.6123,2.57675,5544,53126,0,2.41962,0.00342,-0.00142,-0.00221,0.9564,0.89579,0.96369,0,-0.00864,0,1.1071,1.02346,1.00188,Inactive
2652,56609,0,1.884,4040,69848,0.7308,2.47244,5229,51495,0,2.35722,0.00156,-0.00207,-0.00859,0.96609,0.92616,0.93703,0,0.10986,0,1.07481,0.98203,0.97604,Inactive
2499,60317,0,1.80778,21216,76380,4.891,3.20853,5531,57451,0,2.35128,-0.00118,0.23966,-0.00247,1.03522,0.77636,1.05154,0,4.27007,0,1.03133,1.27439,0.97358,Inactive
2265,55688,0,1.81227,4012,69361,0.70352,2.53089,5137,51624.5,0,2.38694,-0.00537,-0.00246,-0.01045,0.95653,0.9197,0.94152,0,0.08258,0,1.03389,1.00524,0.98835,Inactive
2656,54820,0,1.71214,4094,71043,0.60997,2.49743,5718,49544,0,2.27322,0.00163,-0.00131,0.00132,0.93399,0.94222,0.88762,0,-0.01096,0,0.97676,0.99195,0.94126,Inactive
2858,56473,0,1.91625,4232,79624,0.57449,2.50892,5750,53413,0,2.40276,0.00525,0.00063,0.00196,0.95996,1.06104,0.96533,0,-0.04645,0,1.09321,0.99652,0.9949,Inactive
2484,60838,0,1.86281,4064,75824,0.50454,2.52231,5352,58061,0,2.4012,-0.00145,-0.00173,-0.0061,1.04482,1.00993,1.06752,0,-0.11639,0,1.06272,1.00184,0.99425,Inactive
2490,58000,0,1.83572,4059,72788,0.55876,2.53947,5482,54608,0,2.39839,-0.00134,-0.0018,-0.00346,0.99389,0.96727,0.99496,0,-0.06217,0,1.04727,1.00865,0.99309,Inactive
2599,57420,0,1.70374,4335,79629,0.64024,2.47862,5824,52216,0,2.42763,0.00061,0.00208,0.00346,0.98156,1.05967,0.93958,0,0.01931,0,0.97197,0.98448,1.0052,Inactive
2574,56284,0,1.83061,4203,75328,0.56471,2.5681,5558,49747,0,2.39669,0.00016,0.00023,-0.00192,0.96167,1.00099,0.89497,0,-0.05622,0,1.04435,1.02002,0.99239,Inactive
2400,58573,0,1.80943,3926,68393,0.72122,2.48314,5152,52140,0,2.34099,-0.00295,-0.00367,-0.01015,1.00577,0.90729,0.95166,0,0.10028,0,1.03227,0.98628,0.96932,Inactive
2330,61054.5,0,1.70695,3888,75127,0.58244,2.46773,5349,53811,0,2.34338,-0.00421,-0.00421,-0.00616,1.05145,1.0026,0.98151,0,-0.03849,0,0.9738,0.98016,0.97031,Inactive
2509,53112,0,1.72654,4096,74102,0.58788,2.47289,5510,48812,0,2.41039,-0.001,-0.00128,-0.0029,0.90604,0.98524,0.877,0,-0.03305,0,0.98498,0.98221,0.99806,Inactive
2402,54606,0,1.68185,4288,73096,0.71924,2.50123,5478,49189.5,0,2.40427,-0.00292,0.00142,-0.00354,0.9347,0.96838,0.8853,0,0.09831,0,0.95948,0.99346,0.99552,Inactive
2475,50377,0,1.77733,4162,73108,0.67657,2.47836,5673,48152,0,2.40836,-0.00161,-0.00035,0.00041,0.85767,0.97033,0.86033,0,0.05564,0,1.01395,0.98438,0.99722,Inactive
2443,54960,0,1.82821,4150,72911.5,0.60183,2.49238,5490,50146,0,2.41878,-0.00218,-0.00052,-0.0033,0.94031,0.96773,0.90443,0,-0.0191,0,1.04298,0.98995,1.00153,Inactive
2533,53785,0,1.76682,4014,74500,0.64949,2.44212,5362,49248,0,2.23957,-0.00057,-0.00243,-0.00589,0.91766,0.992,0.88883,0,0.02855,0,1.00796,0.96998,0.92733,Inactive
2513,54546,0,1.82516,4103,72040,0.68066,2.47468,5456,50702,0,2.40679,-0.00093,-0.00118,-0.00399,0.93164,0.95613,0.91637,0,0.05973,0,1.04124,0.98292,0.99657,Inactive
2507,56114,0,1.80711,4085,72016,0.59299,2.52296,5424,50356,0,2.38809,-0.00104,-0.00144,-0.00464,0.95982,0.95604,0.91002,0,-0.02794,0,1.03094,1.00209,0.98882,Inactive
2748,58215,0,1.93263,4228,73888,0.67152,2.52606,5742,52810,0,2.47385,0.00328,0.00058,0.0018,0.99312,0.98037,0.95328,0,0.05058,0,1.10255,1.00332,1.02433,Inactive
2745,54908,0,1.88321,4104,73490.5,0,2.70267,5643,50444,0,2.39302,0.00322,-0.00117,-0.0002,0.93397,0.97653,0.90736,0,-0.62093,0,1.07436,1.07347,0.99087,Inactive
2568,55475.5,0,1.81809,4152,74301,0.61018,2.46613,5601,50432,0,2.27143,0.00005,-0.00049,-0.00105,0.9473,0.98726,0.90797,0,-0.01075,0,1.03721,0.97952,0.94052,Inactive
2489,54463,0,1.79904,4152,73984,0.63137,2.48421,5512,49456,0,2.39766,-0.00136,-0.00049,-0.00286,0.93058,0.98279,0.89001,0,0.01044,0,1.02634,0.9867,0.99279,Inactive
2373,55864,0,1.79632,4104,71399.5,0.65072,2.59167,5311,50572,0,2.38449,-0.00344,-0.00117,-0.00693,0.95774,0.9471,0.91668,0,0.02979,0,1.02479,1.02938,0.98733,Inactive
2698,56343,0,1.75309,4136,77304,0.59614,2.45305,5617,52440,0,2.20924,0.00238,-0.00072,-0.00073,0.9605,1.02974,0.94831,0,-0.0248,0,1.00013,0.97433,0.91477,Inactive
2773,52814.5,0,1.77085,4252,75073,0.74959,2.44405,5654,48744,0,2.27036,0.00372,0.00091,0.00002,0.89598,0.99671,0.87271,0,0.12866,0,1.01026,0.97075,0.94008,Inactive
2125,56085,0,1.62424,3995,68977,0.6192,2.52951,5456,51829,0,2.42612,-0.00788,-0.0027,-0.00399,0.96614,0.91454,0.9392,0,-0.00173,0,0.92662,1.00469,1.00457,Inactive
2496,52899.5,0,1.72232,4188,73659,0.67404,2.48618,5620,49211,0,2.39574,-0.00124,0.00001,-0.00067,0.90246,0.97771,0.88286,0,0.05311,0,0.98257,0.98748,0.99199,Inactive
2575,61517,0,1.92249,3977,73552,0.42165,2.65479,5118,58012,0,2.3908,0.00018,-0.00296,-0.01084,1.05534,0.97918,1.07127,0,-0.19928,0,1.09677,1.05445,0.98995,Inactive
2916,53438,0,1.97535,4273,75516,0.67675,2.47384,5686,50740,0,2.39363,0.00628,0.00121,0.00067,0.90459,1.00265,0.91249,0,0.05582,0,1.12692,0.98258,0.99112,Inactive
2845,58428,0,1.72728,4281,79383,0.5973,2.45578,5701,52714,0,2.2417,0.00501,0.00132,0.00097,0.9952,1.05696,0.95216,0,-0.02363,0,0.9854,0.97541,0.92821,Inactive
2388,53384,0,1.66783,4217,74822,0.62211,2.46076,5529,50341,0,2.38015,-0.00317,0.00042,-0.00251,0.91307,0.99367,0.90758,0,0.00118,0,0.95149,0.97739,0.98554,Inactive
2404,57713,0,1.74327,3989,71677,0.66207,2.50141,5236,53811.5,0,2.62692,-0.00288,-0.00279,-0.00845,0.9903,0.95262,0.98381,0,0.04113,0,0.99452,0.99353,1.08772,Inactive
2786,52362,1.14641,1.31323,4143,71705,0.56455,2.50723,5762,48278,0,2.42599,0.00396,-0.00062,0.00221,0.88765,0.95085,0.86108,1.14641,-0.05638,0,0.74919,0.99585,1.00452,Inactive
2412,56357,0,1.63743,4142,74008,0.63603,2.47343,5532,49469,0,2.4052,-0.00274,-0.00063,-0.00245,0.96587,0.98327,0.88986,0,0.0151,0,0.93414,0.98242,0.99591,Inactive
2247,55272,0,1.66004,4128,70635,0.75987,2.47808,5381,51320,0,2.39469,-0.00569,-0.00083,-0.00551,0.9494,0.936,0.93041,0,0.13893,0,0.94704,0.98427,0.99156,Inactive
2529,55710,0,1.79215,3988,71540,0.67179,2.46627,5308,52353,0,2.38502,-0.00064,-0.0028,-0.00699,0.95219,0.95071,0.95281,0,0.05086,0,1.02241,0.97958,0.98755,Inactive
2699,55853,0,1.72155,4232,79010,0.8216,2.2769,5660,54076.5,0,2.41199,0.0024,0.00063,0.00014,0.95171,1.0524,0.98059,0,0.20067,0,0.98213,0.90436,0.99872,Inactive
2636,58070,0,1.7725,4209,72336,0.62949,2.54132,5680,54809.5,0,2.22448,0.00127,0.00031,0.00055,0.99253,0.9588,0.99503,0,0.00855,0,1.0112,1.00939,0.92108,Inactive
2912,58537,0,1.88869,4187,76020,0.67251,2.47469,5807,52666,0,2.39056,0.00621,0,0.00312,0.99595,1.01096,0.94904,0,0.05158,0,1.07748,0.98292,0.98985,Inactive
2594,61496,0,1.87478,4107,75044,0.53232,2.53895,5306,57791,0,2.39298,0.00052,-0.00113,-0.00703,1.05463,0.99835,1.06299,0,-0.08862,0,1.06955,1.00844,0.99085,Inactive
3022,61820,0,1.80712,4311,78022.5,0.63142,2.47244,5827,54481,0,2.41778,0.00818,0.00175,0.00352,1.05277,1.03739,0.9854,0,0.01049,0,1.03095,0.98203,1.00112,Inactive
2174,56840,0,1.6963,4045,71511,0.60072,2.59756,5384,54958.5,0,2.47412,-0.007,-0.002,-0.00545,0.97878,0.9495,1.00404,0,-0.02021,0,0.96773,1.03172,1.02445,Inactive
2819,54440,0,1.77717,4293,75139,0.73604,2.46473,5838,50893,0,2.43573,0.00455,0.00149,0.00375,0.92426,0.99707,0.91251,0,0.11511,0,1.01386,0.97896,1.00855,Inactive
2828,60059.5,1.01992,1.58185,4000,65034,0.63036,2.4647,5368,47765,0,2.37726,0.00471,-0.00263,-0.00577,1.02472,0.85897,0.85867,1.01992,0.00942,0,0.90243,0.97895,0.98434,Inactive
2414,59419,0,1.797,4172,77621,0.60424,2.5139,5432,54465.5,0,2.39155,-0.0027,-0.00021,-0.00448,1.02066,1.0337,0.99308,0,-0.01669,0,1.02518,0.99849,0.99026,Inactive
2520,55116,0,1.85727,4070,68619,0.67421,2.51237,5375,50142.5,0,2.40055,-0.00081,-0.00165,-0.00563,0.94172,0.90844,0.90668,0,0.05328,0,1.05956,0.99789,0.99398,Inactive
2525,54425,0,1.83504,4097,71091,0.67396,2.47917,5354,47301,0,2.36763,-0.00072,-0.00127,-0.00606,0.92926,0.94285,0.84956,0,0.05303,0,1.04688,0.9847,0.98035,Inactive
2148,58760.5,0,1.75942,3927,70019,0.70446,2.48664,5253,52776.5,0,2.39235,-0.00747,-0.00366,-0.0081,1.01363,0.93016,0.9625,0,0.08353,0,1.00374,0.98767,0.99059,Inactive
2347.5,55879,0.66218,1.53033,3919.5,66888,0.66827,2.53618,5172.5,50099.75,0,2.43371,-0.00389,-0.00376,-0.00973,0.95847,0.8862,0.90992,0.66218,0.04734,0,0.87304,1.00734,1.00771,Inactive
2451,54128,0,1.73152,4129,73059,0.64414,2.47969,5476,49834,0,2.39617,-0.00204,-0.00082,-0.00358,0.92527,0.9701,0.89839,0,0.02321,0,0.98782,0.98491,0.99217,Inactive
2276,55773,0,1.62142,3935,71492,0.59441,2.51296,5310,53707,0,2.39112,-0.00517,-0.00355,-0.00695,0.95785,0.95078,0.98019,0,-0.02653,0,0.92501,0.99812,0.99008,Inactive
2714,55860,0,1.86255,4025,69837,0.61797,2.50732,5450,51101,0,2.39938,0.00267,-0.00228,-0.00411,0.95157,0.92622,0.92458,0,-0.00296,0,1.06257,0.99588,0.9935,Inactive
2551,54497,0,1.87126,4112,73937,0.62156,2.49019,5512,50652,0,2.39256,-0.00025,-0.00106,-0.00286,0.93008,0.9827,0.91423,0,0.00063,0,1.06754,0.98908,0.99068,Inactive
2314,55685,0,1.71183,4160,72131,0.5952,2.54022,5663,51091,0,2.47234,-0.00449,-0.00038,0.0002,0.9556,0.9566,0.92006,0,-0.02574,0,0.97659,1.00895,1.02371,Inactive
