@relation TS5-Binary-Labeled

@attribute cherry-initial-fluorescence numeric
@attribute cherry-final-fluorescence numeric
@attribute cherry-lagtime2 numeric
@attribute cherry-doubletime numeric
@attribute sapphire-initial-fluorescence numeric
@attribute sapphire-final-fluorescence numeric
@attribute sapphire-lagtime2 numeric
@attribute sapphire-doubletime numeric
@attribute venus-initial-fluorescence numeric
@attribute venus-final-fluorescence numeric
@attribute venus-lagtime2 numeric
@attribute venus-doubletime numeric
@attribute F-Cherry numeric
@attribute F-Sapphire numeric
@attribute F-Venus numeric
@attribute HitRatio-Cherry numeric
@attribute HitRatio-Sapphire numeric
@attribute HitRatio-Venus numeric
@attribute MIY-Cherry numeric
@attribute MIY-Sapphire numeric
@attribute MIY-Venus numeric
@attribute DT-Cherry numeric
@attribute DT-Sapphire numeric
@attribute DT-Venus numeric
@attribute Label {Inactive,Active}

@data
1843.5,28533,0,2.11092,4331.5,60849.5,1.03131,2.99157,4363,29449,0,2.70567,0.00306,0.0006,0.00552,0.98867,0.9823,0.97187,0,-0.08254,0,1.08635,1.00594,0.98817,Inactive
1886.5,29089.5,1.55925,1.40448,4339.5,62039.5,1.20336,2.93309,4243.5,29712,0,2.73199,0.00465,0.00074,0.00089,1.0077,1.00284,0.98669,1.55925,0.08951,0,0.72279,0.98628,0.99778,Inactive
1782,27487,0,2.07273,4343,61006,0.50437,3.2096,4311,29668.5,0,2.75888,0.00078,0.0008,0.00351,0.9522,0.98482,0.98239,0,-0.60949,0,1.0667,1.07926,1.0076,Inactive
1743.5,29914.5,0,1.94827,4382.5,61958,0.60684,3.21999,4358.5,30938,0,2.70367,-0.00065,0.00149,0.00535,1.04355,1.00068,1.02973,0,-0.50702,0,1.00265,1.08275,0.98744,Inactive
1742,32082,0,2.00192,4250,64698,1.02488,2.98643,4134,31913.5,0,2.65813,-0.0007,-0.00082,-0.00335,1.1239,1.0506,1.07622,0,-0.08898,0,1.03026,1.00421,0.97081,Inactive
1963,34244.5,1.42635,1.50687,4241,65752.75,1.15946,2.94568,4102,33479.5,0,2.71738,0.00748,-0.00097,-0.00459,1.19582,1.06909,1.13813,1.42635,0.04561,0,0.77549,0.99051,0.99245,Inactive
1887,53478.25,0.58778,1.89817,4235,75336.5,0.96106,3.0487,4078,45985,0.40848,2.66183,0.00467,-0.00108,-0.00552,1.91112,1.23576,1.62355,0.58778,-0.15279,0.40848,0.97686,1.02515,0.97216,Inactive
1937,89809.25,0,2.14199,4299,87523.5,1.23711,3.01798,4183,69724,0.56314,2.58741,0.00652,0.00003,-0.00145,3.2551,1.44646,2.53917,0,0.12326,0.56314,1.10234,1.01482,0.94498,Inactive
2056,121132,0.31399,2.27904,4275,100016.5,2.17931,3.26206,3976.5,87466.5,0.84873,2.94118,0.01093,-0.00038,-0.00945,4.411,1.66401,3.23454,0.31399,1.06546,0.84873,1.17287,1.0969,1.07418,Inactive
1767,29560,0.81403,1.75237,4249,63215,1.00723,3.02203,4197,30398.5,0,2.69242,0.00022,-0.00083,-0.00091,1.02955,1.02485,1.01509,0.81403,-0.10662,0,0.90183,1.01618,0.98333,Inactive
1760.5,28611,0,1.91564,4367,60249.25,1.13646,3.01856,4275.5,29974,0,2.8483,-0.00002,0.00122,0.00213,0.99464,0.97125,0.9956,0,0.0226,0,0.98585,1.01502,1.04026,Inactive
1822,28350,0.69876,1.75052,4251.5,61193,1.09997,2.97293,4198.5,29458,0,2.79595,0.00226,-0.00079,-0.00085,0.98269,0.98966,0.9786,0.69876,-0.01388,0,0.90088,0.99968,1.02114,Inactive
1888.5,27083,1.52654,1.44488,4294,60793.5,0.54188,3.20191,4255.5,29650,0,2.75475,0.00472,-0.00005,0.00136,0.93329,0.98198,0.98383,1.52654,-0.57197,0,0.74358,1.07667,1.0061,Inactive
1882,28162.5,0,2.105,4365.5,61766,1.15831,2.91746,4326,29101.75,0,2.77965,0.00448,0.00119,0.00409,0.97352,0.99764,0.95985,0,0.04446,0,1.08331,0.98102,1.01519,Inactive
1945,29701,0.81403,1.71427,4311,60319,0.5834,3.19508,4205.5,29671.5,0,2.82691,0.00682,0.00024,-0.00058,1.02818,0.97343,0.9866,0.81403,-0.53045,0,0.88222,1.07437,1.03245,Inactive
1744.5,32319.25,0,1.85742,4273,61016,1.08535,2.99027,4218.5,30728.5,0,2.82198,-0.00061,-0.00042,-0.00008,1.1326,0.98621,1.02704,0,-0.02851,0,0.95589,1.00551,1.03065,Inactive
1739.5,36547.5,0,2.02127,4253.5,60353.5,1.19512,3.08878,4145.5,32633.25,0.58631,2.70075,-0.0008,-0.00076,-0.00291,1.28941,0.97503,1.10366,0,0.08126,0.58631,1.04022,1.03863,0.98637,Inactive
1766.5,44213.5,1.48056,2.23641,4032,58903.75,2.84762,3.19132,3794.5,33564.5,1.55067,3.09209,0.0002,-0.00461,-0.0165,1.57239,0.95369,1.15334,1.48056,1.73377,1.55067,1.15093,1.07311,1.1293,Inactive
1562.5,13190.45,0.71719,2.57475,2006,28731,1.62167,2.8909,1992.5,9595.56,1.27673,3.225,0.00031,0.00115,0.00341,0.91127,1.0201,1.0358,-0.78842,0,0.13406,1.15732,0.97808,0.99956,Inactive
1525,14369.9,1.35821,2.21411,2283,28197.65,2.11029,3.05217,1967.5,9418.465,1.27183,3.12428,-0.00263,0.01172,0,1.00665,0.98917,1.01508,-0.14739,0.48862,0.12915,0.99522,1.03264,0.96834,Inactive
1643,15704.35,1.18947,2.41916,3663.5,28444.8,3.23889,4.07189,1950,10044.7,1.60352,2.93618,0.00662,0.06441,-0.00238,1.10198,0.94591,1.10278,-0.31614,1.61722,0.46084,1.08739,1.37765,0.91004,Inactive
1605,19221.65,0.41696,5.52074,1893,46381.8,4.75953,3.91611,1842.5,17674.1,3.46819,4.73392,0.00364,-0.00317,-0.01703,1.3806,1.69814,2.15681,-1.08865,3.13786,2.32552,2.48151,1.32494,1.46724,Inactive
1590,23126.05,1.6225,1.90768,1918,34785.95,1.62167,2.81672,1915.5,13504.85,1.52999,2.70834,0.00247,-0.00221,-0.00708,1.68776,1.25457,1.57887,0.11689,0,0.38732,0.85748,0.95298,0.83942,Inactive
1405.5,34042.8,1.6225,1.32801,1907.5,42960,1.62167,2.81138,2352,18439.8,1.62167,3.1743,-0.01199,-0.00261,0.05238,2.55776,1.56698,2.19171,0.11689,0,0.47899,0.59693,0.95118,0.98385,Inactive
1558.5,50162,1.6225,0.87995,1944,47158.95,1.91394,2.79502,1968,27007.85,1.62167,2.2499,0,-0.00122,0.00007,3.80902,1.72586,3.41129,0.11689,0.29227,0.47899,0.39553,0.94564,0.69734,Inactive
1917.5,52544.65,0.81125,1.98944,1931,48142.85,1.93019,2.7777,1937.5,29009.15,1.62167,2.22487,0.02813,-0.00172,-0.00409,3.96761,1.76391,3.68809,-0.69436,0.30852,0.47899,0.89423,0.93978,0.68958,Inactive
1586.5,51985.15,1.6225,0.89069,1944.5,48019.2,2.21888,2.72087,1984.5,30041.05,1.62167,2.38288,0.00219,-0.0012,0.00232,3.94971,1.75868,3.82227,0.11689,0.59721,0.47899,0.40035,0.92055,0.73855,Inactive
1611.5,14335.55,1.51212,2.25838,1962,26964.55,1.62167,3.00693,1936,8462.14,1.18228,3.25042,0.00415,-0.00053,-0.00429,0.99717,0.95435,0.88909,0.00651,0,0.0396,1.01512,1.01734,1.00744,Inactive
1620.5,16085.9,1.48739,2.36676,2252,26476.65,2.11892,3.0351,1946,8293.385,1.19131,3.24533,0.00486,0.01053,-0.00293,1.13364,0.92466,0.86473,-0.01822,0.49725,0.04863,1.06383,1.02687,1.00586,Inactive
1478.5,16704.7,1.23679,2.2455,1977,25610.1,1.62167,2.85874,1968,8047.21,1.22135,3.12291,-0.00627,0.00004,0.00007,1.19327,0.90208,0.8282,-0.26882,0,0.07868,1.00932,0.9672,0.96792,Inactive
1638,12536.15,1.40924,2.37566,1934,20405,1.62167,2.6327,1916,6319.285,1.45893,2.99384,0.00623,-0.0016,-0.00702,0.85408,0.70504,0.59988,-0.09637,0,0.31625,1.06783,0.89072,0.92791,Inactive
1653.5,7812.855,1.23166,2.42343,1948,11064.5,1.62167,2.46688,1967.5,3671.48,1.54888,2.89542,0.00745,-0.00107,0,0.4827,0.34798,0.23214,-0.27395,0,0.4062,1.0893,0.83462,0.89741,Inactive
1309.5,21447.95,1.6225,1.22299,1837,34379.05,1.98089,2.68261,1839,12914.1,1.62167,2.63134,-0.01951,-0.00531,-0.01751,1.57824,1.24213,1.50881,0.11689,0.35922,0.47899,0.54972,0.90761,0.81556,Inactive
1350,29117.1,2.65071,2.20538,1795,37411.05,3.55416,3.08751,1752.5,18650.6,2.87717,2.72497,-0.01634,-0.00691,-0.02929,2.17609,1.35947,2.3021,1.1451,1.93249,1.7345,0.99129,1.0446,0.84458,Inactive
1454.5,39404.2,0.81125,4.82641,1775.5,45549.35,7.34972,4.38832,1691.5,24183.8,7.34836,4.14387,-0.00815,-0.00765,-0.0376,2.97409,1.67085,3.06423,-0.69436,5.72805,6.20568,2.16941,1.4847,1.28436,Active
1492.5,14345.8,1.436,2.01137,2254,28003.45,2.07108,3.14704,1948.5,9494.525,1.12319,3.19048,-0.00517,0.01061,-0.00259,1.0073,0.98286,1.02803,-0.06961,0.44941,-0.01949,0.90409,1.06474,0.98886,Inactive
1536.5,14425.6,1.38119,2.30232,2242,27791.05,2.11581,3.18182,1935,9267.295,1.16663,3.17651,-0.00172,0.01015,-0.00443,1.01011,0.97521,0.99891,-0.12442,0.49414,0.02396,1.03486,1.07651,0.98453,Inactive
1719,15080.2,1.50902,2.39218,1943.5,27810.7,1.62167,2.95062,1941,9290.615,1.22204,3.21479,0.01258,-0.00124,-0.00361,1.04711,0.98735,1.00127,0.00341,0,0.07936,1.07526,0.99828,0.9964,Inactive
1564.5,15382.1,1.28906,2.37733,2309.5,27815.45,2.0101,3.15658,1998.5,9289.325,1.16864,3.23004,0.00047,0.01273,0.00422,1.08288,0.97357,0.99326,-0.21655,0.38843,0.02596,1.06858,1.06797,1.00112,Inactive
1637.5,14584.55,1.53957,2.20655,2006.5,27889.05,1.62167,2.93379,1995.5,9413.815,1.19232,3.20579,0.00619,0.00116,0.00381,1.01465,0.98794,1.01063,0.03396,0,0.04964,0.99182,0.99259,0.9936,Inactive
1618,15014.5,1.51562,2.23212,2017.5,29078.75,2.05132,2.9429,2014.5,9548.13,1.16201,3.24617,0.00466,0.00158,0.0064,1.04987,1.03293,1.02634,0.01001,0.42965,0.01933,1.00331,0.99567,1.00612,Inactive
1790.5,14943.65,1.39198,2.70706,1977,28905.3,1.62167,2.94927,1980,9459.65,1.28565,3.1098,0.01818,0.00004,0.0017,1.0308,1.02786,1.01899,-0.11363,0,0.14297,1.21679,0.99783,0.96385,Inactive
1706,16099.35,1.45663,2.24242,2975.5,29299.6,2.43028,3.37576,2008.5,10257,1.52418,2.85643,0.01156,0.03815,0.00559,1.128,1.00479,1.12373,-0.04898,0.80861,0.3815,1.00794,1.14212,0.88532,Inactive
1578.5,23376.5,1.6225,1.47346,1969,32606.75,2.38832,2.23111,1985,13172.2,1.62167,2.31028,0.00157,-0.00027,0.00238,1.70829,1.16945,1.52408,0.11689,0.76665,0.47899,0.6623,0.75485,0.71605,Inactive
1628,33515.3,1.6225,1.20885,1998.5,37752.5,2.04066,2.3312,2000,17444.7,1.62167,2.0271,0.00545,0.00086,0.00443,2.49899,1.36473,2.1041,0.11689,0.41899,0.47899,0.54336,0.78872,0.62828,Inactive
